gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps,sequence_length,tops
dtnK,0.11983428757622304,0.12380603267700044,0.03208038425025186,0.07063038718522005,0.00902499391811145,NA,56,1032,0
argH_1,0.11683784374902356,0.12067158549703848,0.03177004538577999,0.06973077059147767,0.00868185241154167,NA,73,1467,0
mcbR_4,0.475307917888563,0.4843206256109482,0.01860896944253828,0.06963704146802753,0.03435427379089358,NA,5,675,0
uspF,0.24581296839361352,0.2525361138264364,0.02662251085974816,0.0687684388539833,0.01782885451769937,6.062907357343571e-4,3,423,0
OSGEPL1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,3,658,0
alkJ_3,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1596,0
amn,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1503,0
andAa_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1231,0
atpA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,4,1530,0
atpC,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,2,405,0
atpD,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,6,1515,0
atpH,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,2,567,0
aviRb,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,5,867,0
ccmA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,624,0
clpP_3,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,618,0
coaBC,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,11,1206,0
cspJ,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,213,0
dhaA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,876,0
dnaA_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,6,1524,0
dnaJ_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1317,0
dppD_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,855,0
eamB,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,594,0
echA8_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,5,774,0
fabG_8,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,7,780,0
fur,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,4,429,0
gcvA_6,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,894,0
glgA1_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1443,0
glnM_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,972,0
grpE,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,4,627,0
gsiA_11,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1641,0
gsiA_4,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1641,0
hcaB_4,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,849,0
hemA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1215,0
hemW,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,8,1182,0
hndA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,480,0
hrcA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,2,1080,0
ibpA_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,4,432,0
ihfB,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,2,312,0
ilvH,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,573,0
iolE_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,903,0
iolE_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1054,0
kdsB,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,753,0
lcdH,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1491,0
lpdV,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1395,0
lptA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,3,561,0
lrp_4,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,432,0
ltaE,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1047,0
malT,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,789,0
metK,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,7,1281,0
miaB,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,2,1419,0
mngR,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,15,735,0
mntB_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,8,855,0
mntB_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,14,858,0
modA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,786,0
mtgB_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1545,0
murE,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,2,1461,0
mutM,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,5,906,0
ndhS_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,2,486,0
nfuA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600225,9,567,0
oppF_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,768,0
pdxA2_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,966,0
phnJ,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,10,894,0
polS,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,774,0
prs_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,933,0
ptsN,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,465,0
qmcA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,987,0
rhaS_7,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,942,0
rihA,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,7,945,0
rimI,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,6,504,0
rlmL,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,4,1167,0
rnd_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,627,0
rpaR_3,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,783,0
rplV,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,390,0
rpmF,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,186,0
rpoN2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,10,1545,0
rpsI,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,468,0
rpsT,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,3,267,0
soxA_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,2995,0
soxA_3,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,2995,0
sufS,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1500,0
tadA_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1206,0
tilS,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1362,0
tktA_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1983,0
tme,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,14,2286,0
tolQ_1,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,720,0
tolQ_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,720,0
ttr,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,528,0
ttuE,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1440,0
ubiE,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,2,813,0
udh,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,786,0
vapC_3,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,426,0
xerC_3,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,5,993,0
ybaK,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,474,0
ybeY,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,3,507,0
yciB,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,633,0
yciE,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,507,0
ydcU,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,951,0
yhjE_2,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,1311,0
yidD,0.10426849136526554,0.10768980123818836,0.03177004538577947,0.06875227355402037,0.00763914150600226,0.00763914150600226,1,375,0
dsbB,0.10426849136526556,0.10768980123818836,0.03177004538577922,0.06875227355401985,0.0076391415060022,0.0076391415060022,2,510,0
phnK,0.10426849136526556,0.10768980123818836,0.03177004538577922,0.06875227355401985,0.0076391415060022,0.0076391415060022,2,777,0
cysK1,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,969,0
deoA,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,1323,0
eryD_1,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,954,0
fbcH,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,1281,0
hlyU,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,345,0
proX,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,738,0
rgtE,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,1092,0
rsmH,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,2,1110,0
trpD,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,1014,0
ybaB,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,1,399,0
yjiA_2,0.1042684913652656,0.10768980123818836,0.03177004538577896,0.0687522735540193,0.00763914150600214,0.00763914150600214,3,990,0
kdgR_1,0.18852821878405857,0.19407253851080328,0.02856828570022585,0.06845538617443916,0.01366484911757962,0.00149000427949783,29,783,0
yhjE_1,0.21159986966438576,0.21760549038774848,0.02759866358455089,0.06813148110308295,0.01523495619110605,NA,16,1458,0
ctaC_1,0.20465061168873483,0.21040611392517555,0.02735425377652044,0.06695402536899679,0.0144728903322882,NA,11,984,0
trxB_2,0.10294651584974164,0.10623516268677562,0.03095629313177824,0.06694534049330222,0.00733210872069501,0.00723919769179976,7,906,0
queC,0.3302704463994786,0.33797472937257883,0.02279544091181775,0.06655638805098797,0.02300714648676128,NA,9,711,0
kipR,0.10621760123226398,0.10954819455552596,0.03040299602175391,0.06602485676208393,0.00745280580117462,0.00647389238452206,44,861,0
ndmD,0.33352488719057627,0.34117321800606254,0.02241773507365505,0.06579750368510456,0.02295158714402974,NA,33,1767,0
araH_1,0.318475073313783,0.32590420332355813,0.02279544091181751,0.06540447504302893,0.02180149168100963,NA,4,996,0
ndhJ,0.3439122406864342,0.35158574997284675,0.02182542747254449,0.06511096221410394,0.0233917160546966,NA,6,564,0
doeA_1,0.27055229716520035,0.2772900374714891,0.02429853004358851,0.0650413110291653,0.01847353903536709,NA,16,1182,0
ydjG,0.1582121020451191,0.1627661817415139,0.02797927461139959,0.06466650803987517,0.01082001703150853,NA,17,915,0
rhaR_6,0.3316911045943304,0.33917888563049853,0.02207620035736935,0.06463887738753188,0.02240814416101105,NA,10,900,0
ftsQ,0.1011838818290431,0.10429564461822532,0.02983598021348668,0.06446609935721541,0.00692413659762684,0.00676683178325937,3,930,0
prr,0.1011838818290431,0.10429564461822532,0.02983598021348668,0.06446609935721541,0.00692413659762684,0.00676683178325937,3,1428,0
garR_1,0.10118388182904312,0.10429564461822532,0.02983598021348655,0.06446609935721513,0.00692413659762681,0.00676683178325934,3,888,0
otnI,0.1087495539108442,0.11204673462737984,0.02942683450348367,0.0641472875707788,0.00739899930710571,0.00360072865866321,21,777,0
fabG_2,0.1842728358857391,0.1893586401650918,0.02685805239686271,0.06412821839430324,0.0124693757988923,NA,6,885,0
nrsF,0.282901596611274,0.2897146871945259,0.02351655226466766,0.06408110917494848,0.01900182890118264,0.00553146933600268,16,712,0
cecR,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728376,2,705,0
cobP,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728376,2,528,0
fabB,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728376,2,1221,0
iolG_5,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728376,2,987,0
kbl,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728376,2,1188,0
metF,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728376,2,942,0
paoA_1,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728373,4,624,0
sufC,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728376,2,756,0
thiQ_2,0.09964157706093188,0.10259856630824378,0.02882096069869064,0.06222762319812414,0.00656847133757977,0.00640134840728376,2,717,0
rbsC_3,0.3654763958369271,0.3729342763498361,0.01999784140493713,0.06179681332592211,0.02350702310829194,NA,17,996,0
gatD,0.3059743545512046,0.3127910988442298,0.02179328094121995,0.06146304211891488,0.01964407032428064,NA,17,1059,0
otnK,0.1152740306288693,0.11852590420332362,0.02743597356469804,0.06036522566427518,0.00735114303644952,0.00475932963474535,25,1278,0
algE2,0.09809927229282064,0.10090148799826223,0.02777179763186312,0.05992093120877723,0.00621402249572505,0.00607332218095234,3,1614,0
ybjJ,0.09809927229282064,0.10090148799826223,0.02777179763186312,0.05992093120877723,0.00621402249572505,0.00607332218095234,3,1191,0
ybjJ_1,0.09809927229282064,0.10090148799826223,0.02777179763186312,0.05992093120877723,0.00621402249572505,0.00607332218095234,3,1191,0
uctC,0.2619745845552297,0.2680243293146519,0.02257162540017033,0.05981743332736745,0.01639440765268589,NA,3,1185,0
ydaP,0.4113442113442113,0.41870629370629375,0.0175829273950362,0.05870700803572361,0.02501319957761387,NA,26,1818,0
fecE_1,0.1987943955685891,0.2035638644509612,0.02342984053302379,0.05714750498190229,0.01190573020456297,NA,4,801,0
fecE_2,0.1987943955685891,0.2035638644509612,0.02342984053302379,0.05714750498190229,0.01190573020456297,NA,4,801,0
hcr_2,0.3670250896057347,0.3738829151732378,0.01834217421870032,0.05691157224002088,0.02166855417138573,NA,15,1065,0
minD,0.29332029977191265,0.29943792766373406,0.02043037079354705,0.05666308976895449,0.0173137218738472,NA,2,816,0
adeC_1,0.2303030303030303,0.2355218855218855,0.02215868477483912,0.05632949727437903,0.01356080489938754,NA,3,1698,0
rgtA_1,0.2303030303030303,0.2355218855218855,0.02215868477483912,0.05632949727437903,0.01356080489938754,NA,3,1596,0
rgtA_2,0.2303030303030303,0.2355218855218855,0.02215868477483912,0.05632949727437903,0.01356080489938754,NA,3,1596,0
cpo_2,0.2501270772238514,0.2556190941674813,0.0214851592425702,0.05609818874907677,0.01464786039559227,NA,10,828,0
ade,0.473967633322472,0.4811504833279028,0.01492848963956187,0.05592396511208354,0.02730953629640081,NA,60,1788,0
ndhB_3,0.364964784319623,0.3715849562623757,0.01781603865060179,0.05512822914269565,0.0208497789706349,NA,26,1761,0
COQ5_5,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1023,0
cbf2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,855,0
cobJ,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,2,765,0
coxM_1,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,946,0
coxN,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1782,0
cpo_3,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1002,0
csaA,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,342,0
cutS,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,489,0
cytR_6,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1026,0
dadA1_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1254,0
davD_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1533,0
dht,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1455,0
dmlR_8,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,915,0
dmlR_4,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,915,0
doeA_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1185,0
ecfG_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,2,555,0
entS_3,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1257,0
ftsI_1,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1749,0
glgX_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1989,0
gshB_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,948,0
gsiC_7,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,927,0
hmuU_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1119,0
ipuC,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,2,1365,0
kamA_1,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1053,0
lgt,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,843,0
lig,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1614,0
lsrD_3,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1005,0
malP,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,2466,0
melD_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,936,0
melD_5,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,939,0
menF,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,2190,0
mepA,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1068,0
metZ,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1185,0
msrA,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,654,0
ndhC_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,459,0
ngcG_4,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,840,0
nqrF_1,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,3,1674,0
ousW_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,858,0
phaA,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1182,0
pldB,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,949,0
pntB,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1401,0
rbfA,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,408,0
rfuD,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,2,972,0
rpoD,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,2055,0
rpsL,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,372,0
rsmC,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1017,0
soxD_1,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,279,0
sucC,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1197,0
sucD,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,903,0
tolR,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,453,0
udg,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,861,0
yesO_1,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,8,1287,0
ygeA,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,705,0
ygfF,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,753,0
yitJ_2,0.0950146627565982,0.0975073313782992,0.02556390977443729,0.05508749189890079,0.00550874918989009,0.00550874918989009,1,1014,0
gsiD_6,0.35643532095145,0.3629398826979472,0.01792187096701788,0.05471503679455831,0.02021416637132293,NA,16,918,0
acoR,0.44255699166093426,0.44946779624198985,0.01537552776603123,0.05432914405120084,0.02479465874600072,0.00348416210375339,27,2001,0
catI,0.12351471706310414,0.12657217334636692,0.0241558330115419,0.05381970875539555,0.00697662891273646,0.00256336066982034,9,879,0
