gene,g4,g5,g6,g8,g9,g11,g13,g16,g17,g19
kpsM_1~~~kpsM_2,1,1,1,1,1,1,1,1,1,1
kpsM_2~~~kpsM_1,0,0,0,0,0,1,1,0,0,1
kpsT,1,1,1,1,1,1,1,1,1,1
ku_1,1,1,1,1,1,1,1,1,1,1
ku_2,1,1,1,1,0,0,0,0,0,0
ku_2~~~ku_4,1,1,1,1,1,1,1,1,1,1
ku_3,1,1,1,1,0,0,0,0,0,0
ku_5,1,1,1,1,1,1,1,1,1,1
kup_2,1,1,1,1,1,0,0,0,1,0
kup_3,1,1,1,1,1,1,1,1,1,1
kup_4~~~kup_5,1,1,1,1,1,1,1,1,1,1
kup_5~~~kup_2~~~kup_4,1,1,1,1,1,1,1,1,1,2
kup_5~~~kup_3,1,1,1,1,1,1,1,1,1,1
kynA,0,0,1,0,1,1,1,1,1,0
lacD,0,0,1,0,0,1,1,0,0,0
lacE,1,1,1,1,1,1,1,1,1,1
lacF_1,1,1,1,1,1,1,1,1,1,1
lacF_2,1,1,1,1,1,1,1,1,1,1
lacF_3,1,1,1,1,1,1,1,1,1,1
lacF_4,1,1,1,1,1,1,1,1,1,1
lacF_5,1,1,1,1,1,1,1,1,1,1
lacF_6,1,1,1,1,1,1,1,1,1,1
lacF_6~~~lacF_8,1,1,1,1,1,1,1,1,1,2
lacF_7,1,1,1,1,1,1,1,1,1,1
lacG_1,1,1,1,1,1,1,1,1,1,1
lacG_2,1,1,1,1,0,1,1,1,1,1
lafU,1,1,2,2,2,1,1,2,2,2
lapB,1,1,1,1,1,1,1,1,1,1
lasI_1,1,1,1,1,1,1,1,1,1,1
lasI_2,1,1,1,1,1,1,1,1,1,1
lasR,1,1,1,1,1,1,1,1,1,1
lcdH,1,1,1,1,1,1,1,1,1,1
lcdH_2~~~lcdH_1,0,0,0,0,0,0,0,1,1,0
lcfB_2~~~lcfB_1~~~menE_1~~~menE_3,2,1,1,1,1,1,2,1,1,1
lcfB_3,1,1,1,1,1,1,1,1,1,1
ldc,1,1,1,1,1,1,1,1,1,1
legI,0,0,0,0,0,1,1,0,0,1
lemA,1,1,1,1,1,1,1,1,1,1
lepA_2~~~lepA_1~~~lepA,1,1,1,1,1,1,2,1,1,1
lepB,1,1,1,1,1,1,1,1,1,1
lerK,1,1,1,1,1,1,1,1,1,1
leuA,1,1,1,1,1,1,1,1,1,1
leuB,1,1,1,1,1,1,1,1,1,1
leuC1~~~leuC,1,1,1,1,1,1,1,1,1,1
leuD,1,1,1,1,1,1,1,1,1,1
leuE,1,1,1,1,1,1,1,1,1,1
leuO,0,0,0,0,0,0,0,1,1,0
leuS,1,1,1,1,1,1,1,1,1,1
lexA_1,0,0,1,1,0,0,0,0,0,0
lexA_2,1,1,1,1,1,1,1,1,1,1
lfrA,1,1,1,1,1,1,1,1,1,1
lgoD,1,1,1,1,1,1,1,1,1,1
lgoR,1,1,1,1,1,1,1,1,1,1
lgrD_2~~~lgrD_3,1,1,1,1,0,0,0,0,0,0
lgrD_3~~~lgrD_2~~~tycC_2~~~tycC_1~~~lgrD_1,1,0,0,1,1,0,0,2,1,1
lgrD_5~~~tycC_2~~~dhbF~~~lgrD_1~~~tycC_1,1,1,0,1,1,0,0,1,1,1
lgrD~~~lgrB~~~lgrD_2~~~lgrD_4~~~lgrD_1~~~tycC_2,2,1,0,2,1,0,0,1,1,2
lgt,1,1,1,1,1,1,1,1,1,1
lhgD,1,1,1,1,1,1,1,1,1,1
lhyD~~~allB~~~allB_1,3,1,0,1,1,0,0,1,1,3
licH,1,1,1,1,1,1,1,1,1,1
ligA,1,1,1,1,1,1,1,1,1,1
ligC,1,1,1,1,1,1,1,1,1,1
ligD_1,1,1,1,1,1,1,1,1,1,1
ligD_2,0,0,0,0,0,0,0,0,0,1
ligD_2~~~ligD_4,0,0,1,0,0,0,0,0,0,1
ligD_2~~~lig_2,0,0,1,0,0,1,1,1,1,0
ligD_3,0,0,1,0,0,0,0,0,0,0
ligD_3~~~lig_2~~~ligD_1,1,1,1,1,1,1,2,1,1,1
ligD_4,0,0,0,0,1,0,0,0,0,0
ligD_5,0,0,0,0,0,0,0,1,1,1
ligE,1,1,2,1,2,2,2,2,2,1
lig_1,1,1,1,1,0,0,0,0,0,0
lig~~~lig_2,1,1,1,1,1,1,1,1,1,1
linC,1,1,1,1,1,1,1,1,1,1
linD,0,0,1,0,1,1,1,1,1,0
linX,1,1,1,1,1,1,1,1,1,1
lipA,1,1,1,1,1,1,1,1,1,1
lipB,1,1,1,1,1,1,1,1,1,1
liuE,1,1,1,1,1,1,1,1,1,1
livF_2,1,1,1,1,1,1,1,1,1,1
livF_2~~~livF_1~~~btuD_20~~~artM_1,1,2,2,2,2,1,1,2,2,2
livF_3,1,1,1,1,1,1,1,1,1,1
livF_3~~~livF_1,1,1,1,1,1,1,1,1,1,1
livF_4,1,1,1,1,1,1,1,1,1,1
livH_1,1,1,1,1,1,1,1,1,1,1
livH_2,1,1,1,1,1,1,1,1,1,1
livH_3,1,1,1,1,1,1,2,1,1,1
livH_4,1,1,1,1,1,1,1,1,1,1
livH_5,1,1,1,1,1,1,1,1,1,1
livK,1,1,1,1,1,1,1,1,1,1
livQ,1,1,1,1,1,1,1,1,1,1
lldD_1,1,1,1,1,1,1,1,1,1,1
lldD_2,1,1,1,1,1,1,1,1,1,1
lly,1,1,2,1,1,1,1,1,1,1
lnrL_1,1,1,1,1,1,1,1,1,1,1
lnrL_2,1,1,1,1,1,1,1,1,1,1
lnt,1,1,1,1,1,1,1,1,1,1
lolA,1,1,1,1,1,1,1,1,1,1
lolD_1,1,1,0,1,1,1,1,1,1,1
lolD_2,1,1,1,1,1,1,1,1,1,1
lolE_1,1,1,0,1,1,1,1,1,1,1
lolE_2,1,1,1,1,1,1,1,1,1,1
lon,1,1,1,1,1,1,1,1,1,1
lon2,1,1,1,1,1,1,1,1,1,1
lpd,1,1,1,1,1,1,1,1,1,1
lpd3,1,1,1,1,1,1,1,1,1,1
lpdV,1,1,1,1,1,1,1,1,1,1
lptA,1,1,1,1,1,1,1,1,1,1
lptB_1,1,1,1,1,1,1,1,1,1,1
lptB_2~~~lptB_3,1,1,1,1,1,1,1,1,1,1
lptB_3,1,1,1,1,1,1,1,1,1,1
lptD,1,2,1,1,1,1,1,1,1,1
lpxA,1,1,1,1,1,1,1,1,1,1
lpxB,1,1,1,1,1,1,1,1,1,1
lpxC_2~~~lpxC_1~~~lpxC,1,1,1,2,1,1,1,1,1,2
lpxD,1,1,1,1,1,1,1,1,1,1
lpxH,1,1,1,1,1,1,1,1,1,1
lpxI,1,1,1,1,1,1,1,1,1,1
lpxK,1,1,1,1,1,1,1,1,1,1
lpxL~~~lpxM2,1,1,1,1,1,1,1,1,1,1
lrpC_1,1,1,1,1,0,0,0,0,0,0
lrpC_2,1,1,1,1,1,1,1,1,1,1
lrp_1,1,1,1,1,1,1,1,1,1,1
lrp_2,1,1,0,1,1,0,0,1,1,1
lrp_3,1,1,0,1,1,0,0,1,1,1
lrp_4,1,1,1,1,1,1,1,1,1,1
lrp_5,1,1,1,1,1,1,1,1,1,1
lrp_6,1,1,1,1,1,1,1,1,1,1
lrp_7,1,1,1,1,1,1,1,1,1,1
lrp_8,1,1,1,1,1,1,1,1,1,1
lspA,1,1,1,1,1,1,1,1,1,1
lsrA,0,0,1,0,0,1,1,0,0,1
lsrB_1,1,1,1,1,1,1,1,1,1,1
lsrB_2,1,1,1,1,1,1,1,1,1,1
lsrB_3,0,0,1,0,0,1,1,0,0,1
lsrC,1,1,1,1,1,1,1,1,1,1
lsrC_2,0,0,1,0,0,1,1,0,0,1
lsrD,1,1,1,1,1,1,1,1,1,1
lsrD_2,0,0,1,0,0,1,1,0,0,1
lsrF,1,1,1,1,1,1,1,1,1,1
lsrG,1,1,0,0,1,0,0,1,1,0
lsrG_1~~~lsrG,0,0,0,1,1,1,2,1,1,1
lsrK,0,0,1,0,0,1,1,0,0,1
lsrR,1,1,1,1,1,1,1,1,1,1
lsrR_2,0,0,1,0,0,1,1,0,0,1
ltaE,1,1,1,1,1,1,1,1,1,1
ltnD,1,1,1,1,1,1,1,1,1,1
ltrA,1,1,1,1,0,0,0,0,0,0
ltrA_1,0,0,1,0,0,1,0,0,0,0
ltxD~~~hlyD,1,1,1,1,1,1,1,1,1,1
lutA,1,1,1,1,1,1,1,1,1,1
lutR_1,1,1,1,1,1,1,1,1,1,1
lutR_10,1,1,1,1,3,1,1,1,2,2
lutR_11,1,1,1,1,1,1,1,1,1,1
lutR_12,1,1,1,1,1,1,1,1,1,1
lutR_13,1,1,1,1,1,1,1,1,1,1
lutR_14~~~lutR_1,1,1,1,1,1,1,1,1,1,1
lutR_2~~~lutR_7,1,1,1,1,1,1,1,1,1,1
lutR_7,1,1,1,1,1,1,1,1,1,1
lutR_7~~~lutR_10~~~lutR_5,1,1,1,1,1,1,1,1,1,1
lutR_8,1,1,1,1,1,1,1,1,1,1
lutR_9,1,1,0,1,0,0,0,1,1,1
luxA,1,1,1,1,1,1,1,1,1,1
luxO,0,0,1,0,0,0,0,0,0,1
luxR,1,1,1,1,1,1,1,1,1,1
lvr,1,1,1,1,1,1,1,1,1,1
lysA_1~~~lysA_2,1,1,2,1,0,0,0,0,0,0
lysA_2~~~lysA_1,2,1,1,2,1,2,1,1,1,2
lysDH,1,1,1,1,1,1,1,1,1,1
lysN_1,1,1,1,1,1,1,1,1,1,1
lysN_2,0,0,0,0,0,1,1,0,0,0
lysS,1,1,1,1,1,1,1,1,1,1
lyx,1,1,1,1,1,1,1,1,1,1
maa,1,1,1,1,1,1,1,1,1,1
macA_2,1,1,1,1,1,1,1,1,1,1
macA_2~~~macA_1,1,1,0,1,1,1,1,1,1,1
maiA,1,1,1,1,1,1,1,1,1,1
maiA_1,0,0,1,0,0,0,0,0,0,0
maiA_2,0,0,0,0,0,0,1,0,0,0
mak,1,1,1,1,1,1,1,1,1,1
malK_10,1,1,1,1,1,1,1,1,1,1
malK_12,1,1,1,1,1,1,1,1,1,1
malK_12~~~malK_6,1,1,0,1,1,0,0,1,1,1
malK_2,1,1,1,1,1,1,1,1,1,1
malK_2~~~malK_3,1,1,1,1,1,1,1,1,1,1
malK_3~~~malK_11,1,1,1,1,1,1,1,1,1,1
malK_4~~~lacZ~~~lacZ_1~~~lacZ_2,3,2,3,2,2,3,2,1,3,2
malK_5,1,1,1,1,0,1,1,1,1,1
malK_7,1,1,1,1,1,1,1,1,1,1
malK_7~~~malK_1,1,1,1,1,1,1,1,1,1,1
malK_8,1,1,1,1,1,1,1,1,1,1
malL_1~~~malL_2,1,1,1,1,1,2,1,1,1,1
malL_2~~~malL_1,1,1,1,1,2,1,1,1,1,1
malP_2~~~malP_1~~~malP,2,1,1,1,1,1,1,1,1,1
malT_1,1,1,1,1,0,0,0,0,0,0
malT_2,1,1,1,1,1,1,1,1,1,1
manX,1,1,1,1,1,1,1,1,1,1
map_1,1,1,1,1,1,1,1,1,1,1
map_2,1,1,1,1,1,1,1,1,1,1
mauC,1,1,1,1,1,1,1,1,1,1
mazG,1,1,1,1,1,1,1,1,1,1
mboIIM,0,0,0,0,0,0,0,1,1,0
mcbR_2,1,1,1,1,1,1,1,1,1,1
mcl2,1,1,1,1,1,1,1,1,1,1
mcm,1,1,1,1,1,1,1,1,1,1
mdeA,1,1,1,1,1,1,1,1,1,1
mdh_1,1,1,1,1,1,1,1,1,1,1
mdh_2,1,1,1,1,1,1,1,1,1,1
mdtA_2~~~mdtA_1,2,1,1,2,1,2,1,1,2,1
mdtA_3,1,1,1,1,1,1,1,1,1,1
mdtB_1~~~oqxB5,1,1,1,1,1,1,1,1,1,1
mdtB_2~~~arpB~~~mdtC_3~~~ttgB,1,2,1,1,1,1,1,1,1,1
mdtC_2,1,1,1,1,1,1,1,1,1,1
mdtC_3~~~mdtC_1,1,1,1,1,1,1,1,1,1,1
mdtD_2,1,1,0,1,1,0,0,1,1,2
mdtD~~~ribZ,1,1,1,1,1,2,2,1,1,2
mdtE,1,1,1,1,1,1,1,1,1,1
mdtG,1,1,1,1,0,0,0,0,0,0
mdtI~~~hcaB_6~~~hcaB_3,1,1,2,1,1,2,1,2,2,1
mdtJ,1,1,1,1,1,1,1,1,1,1
mdtK,1,1,1,1,1,1,1,1,1,1
mdtL,1,1,1,1,1,1,1,1,1,1
mdtL_1~~~ydhC_2,1,1,1,1,1,1,1,1,1,2
mdtN,1,1,1,1,1,1,1,1,1,1
melA_1~~~melA_2,1,1,1,1,1,1,1,1,2,1
melA~~~melA_1,1,1,1,1,1,1,1,1,1,1
melD_1,1,1,1,1,1,1,1,1,1,1
melD_2,1,1,1,1,1,1,1,1,1,1
melD_3,1,1,1,1,1,1,1,1,1,1
melD_4,1,1,1,1,1,1,1,1,1,1
melD_4~~~sugA_5,1,2,1,1,1,1,1,1,1,1
melD_5,1,1,1,1,1,1,1,1,1,1
melD_6,1,1,1,1,1,1,1,1,1,1
melD_7,1,1,1,1,1,1,1,1,1,1
melE,1,1,1,1,1,1,1,1,1,1
melR_1,1,1,1,1,1,1,1,1,1,1
melR_2,1,1,1,1,1,1,1,1,1,1
menD~~~aruI_2~~~aruI_3,2,2,2,2,2,1,1,2,2,2
menE_2,1,1,1,1,1,1,1,1,1,1
menE_3,0,0,0,0,0,0,0,1,1,1
menF_1~~~pabB,1,2,2,2,1,1,1,2,2,2
menF_2,1,1,1,1,1,1,1,1,1,1
menH_1,1,1,1,1,1,1,1,1,1,1
mepA,1,1,1,1,1,1,1,1,1,1
metAA,1,1,1,1,1,1,1,1,1,1
metC_2,0,0,0,0,0,0,0,0,0,1
metF,1,1,1,1,1,1,1,1,1,1
metG,1,1,1,1,1,1,1,1,1,1
metH_1,1,1,1,1,1,1,1,1,1,1
metH_2,1,1,1,1,1,1,1,2,1,1
metI,1,1,1,1,1,1,1,1,1,1
metK,1,1,1,1,1,1,1,1,1,1
metN,1,1,1,1,1,1,1,1,1,1
metQ,1,1,1,1,1,1,1,1,1,1
metZ_1~~~metC,2,1,1,1,1,1,1,1,1,1
metZ_2,1,1,1,1,1,1,1,1,1,1
mfd_1~~~mfd_2~~~mfd,2,1,1,1,1,1,2,1,1,1
mglA_1,1,1,1,1,1,1,1,1,1,1
mglA_2,1,1,1,1,1,1,1,1,1,1
mglA_2~~~mglA_1~~~mglA_9,1,1,1,1,1,1,2,1,1,1
mglA_3,1,1,0,1,1,1,1,1,1,1
mglA_3~~~mglA_8~~~rbsA_3,1,1,1,1,1,1,1,1,1,1
mglA_4,1,1,1,1,1,1,1,1,1,1
mglA_6~~~mglA_5,1,1,1,1,1,1,1,1,1,1
mglA_8,1,1,1,1,1,1,1,1,1,1
mglA_9~~~mglA_8~~~mglA_6~~~mglA_4,1,1,2,1,2,1,1,1,1,1
mgsA,1,1,1,1,1,1,1,1,1,1
mgtE,1,2,2,1,1,1,1,1,1,1
mhpC,1,1,1,1,1,1,1,1,1,1
mhpC_2,0,0,1,0,0,1,1,0,0,0
mhpD_2~~~mhpD_1~~~mhpD,0,0,1,0,0,1,2,0,0,0
mhpE,0,0,1,0,0,1,1,0,0,0
mhpF,0,0,1,0,0,1,1,0,0,0
mhqA,1,1,1,1,1,1,1,1,1,1
mhqA_1,0,0,1,0,1,1,1,1,1,0
mhqD,1,1,1,1,1,1,1,1,1,1
mhqO_1,1,1,1,1,1,1,1,1,1,1
mhqO_1~~~mhqE~~~mhqO_2,1,1,1,1,1,1,1,1,1,2
miaA,1,1,1,1,1,1,1,1,1,1
miaB,1,1,1,1,1,1,1,1,1,1
minC,1,1,1,1,1,1,1,1,1,1
minD,1,1,1,1,1,1,1,1,1,1
minE,1,1,1,1,1,1,1,1,1,1
mlaF,1,1,1,1,1,1,1,1,1,1
mlc,1,1,1,1,1,1,1,1,1,1
mliC,1,1,1,1,1,1,1,1,1,2
mltC,1,1,1,1,1,1,1,1,1,1
mltF_1,1,1,1,1,0,0,0,0,0,0
mltF_1~~~mltF~~~mltF_6,1,1,0,1,0,0,1,1,1,0
mltF_2,1,1,1,1,0,0,0,0,0,0
mltF_3,1,1,1,1,0,0,0,0,0,0
mltF_4,1,1,1,1,0,0,0,0,0,0
mltF_5~~~mltF_2,1,1,0,1,0,0,1,2,1,0
mltF~~~artI_2,1,1,1,1,1,1,1,1,1,2
mltG,1,1,1,1,1,1,1,1,1,1
mmcO_1~~~mmcO,1,2,1,1,1,1,1,1,1,2
mmgB,1,1,1,1,1,1,1,1,1,1
mmgC_1~~~mmgC_2,1,1,1,1,1,1,1,1,1,1
mmpA,1,1,1,1,1,1,1,1,1,1
mmsB_2~~~mmsB_1~~~mmsB,1,1,2,1,1,1,1,1,1,2
mngR,1,1,1,1,1,1,1,1,1,1
mnhC1,1,1,1,1,1,1,1,1,1,1
mnhE1,1,1,1,1,1,1,1,1,1,1
mnmA,1,1,1,1,1,1,1,1,1,1
mnmC_1,1,1,1,1,1,1,1,1,1,1
mnmC_2,1,1,1,1,1,1,1,1,1,1
mnmE,1,1,1,1,1,1,1,1,1,1
mnmG,1,1,1,1,1,1,1,1,1,1
mntB_1,1,1,1,1,1,1,1,1,1,1
mntB_2,1,1,1,1,1,1,1,1,1,1
moaA,1,1,1,1,1,1,1,1,1,1
moaB,1,1,1,1,1,1,1,1,1,1
moaC,1,1,1,1,1,1,1,1,1,1
moaD,1,1,1,1,1,1,1,1,1,1
moaE,1,1,1,1,1,1,1,1,1,1
mobA,1,1,1,1,1,1,1,1,1,1
mobA_2,0,0,0,0,0,0,0,0,0,1
mobB,1,1,1,1,1,1,1,1,1,1
modA,1,1,1,1,1,1,1,1,1,1
modB,1,1,1,1,1,1,1,1,1,1
moeA,1,1,1,1,1,1,1,1,1,1
moeZ,1,1,1,1,1,1,1,1,1,1
motA,1,1,1,1,1,1,1,1,1,1
moxF,1,1,1,1,1,1,1,1,1,1
mprB,1,1,1,1,1,1,1,1,1,1
mprF,1,1,1,1,1,1,1,1,1,1
mqnB,1,1,1,1,1,1,1,1,1,1
mraY,1,1,1,1,1,1,1,1,1,1
mraZ,1,1,1,1,1,1,1,1,1,1
mrcA_1~~~mrcA_2,1,1,2,1,1,1,2,2,1,2
mrcA_2,1,1,1,1,1,1,1,1,1,1
mrpA~~~ndhB_2~~~ndhB_3,2,1,1,1,1,1,2,1,1,2
mrpB,1,1,1,1,1,1,1,1,1,1
mrpC,2,2,2,2,1,2,1,2,2,1
mrpD_1,1,1,1,1,1,1,1,1,1,1
mrpD_1~~~mrpD_2,1,1,1,1,1,1,1,2,1,2
mrpE,1,1,1,1,1,1,1,1,1,1
mrpG_1,1,1,1,1,1,1,1,1,1,1
mrpG_2,1,1,1,1,1,1,1,1,1,1
msbA_1,1,1,1,1,1,1,1,1,2,1
msbA_2,1,1,1,1,1,1,1,1,1,1
msbA_3,1,1,1,1,1,1,1,1,1,1
mscL_2~~~mscL_1~~~mscL,1,2,1,1,1,1,1,1,1,1
mshA_11,1,1,1,1,1,1,1,1,1,1
mshA_12~~~mshA_8~~~mshA_3,2,2,2,2,2,2,1,2,2,2
mshA_13,1,1,1,1,1,1,1,1,1,1
mshA_14,1,1,1,1,1,1,1,1,1,1
mshA_14~~~mshA_1,1,1,1,1,1,1,2,2,2,1
mshA_15,1,1,1,1,1,1,1,1,1,1
mshA_16,1,1,1,1,1,1,1,1,1,1
mshA_2,1,1,1,1,1,1,1,1,1,1
mshA_5,1,1,1,1,1,1,1,1,1,1
mshA_5~~~mshA_10,1,1,1,1,1,1,1,1,1,1
mshA_7,1,1,1,2,2,2,2,1,1,1
mshA_7~~~mshA_8~~~mshA_9~~~mshA_6,1,1,1,2,1,1,1,1,2,1
mshA_9,1,1,1,1,1,1,1,1,1,1
mshA_9~~~mshA_4,1,1,1,1,1,1,1,1,1,1
mshD,1,1,1,1,1,1,1,1,1,1
msiK_1,1,1,1,1,1,1,1,1,1,1
msiK_2,1,1,1,1,1,1,1,1,1,1
msiK_3,1,1,1,1,1,1,1,1,1,1
msiK_4~~~msmX_8~~~msmX_7~~~msmX_2,1,1,1,1,1,1,2,1,1,1
msmE,1,1,1,1,1,1,1,1,1,1
msmX_1,1,1,1,1,1,1,1,1,1,1
msmX_3,1,1,0,0,0,0,0,1,1,0
msmX_5~~~msmX_4,1,1,1,1,1,1,1,1,1,1
msmX_6,1,1,1,1,1,1,1,1,1,1
msmX_8,1,1,1,1,1,1,1,1,1,1
msrA,1,1,1,1,1,1,1,1,1,1
msrA2,1,1,1,1,1,1,1,1,1,1
msrA3,1,1,0,1,1,0,0,1,1,1
msrB_1,1,1,1,1,1,1,1,1,1,1
msrB_2,1,1,0,1,1,0,0,1,1,1
msrP_1,1,1,1,1,1,1,1,1,1,1
msrP_2,1,1,1,1,2,1,1,2,1,1
msrP_4~~~msrP_3,1,1,0,1,1,0,0,1,1,1
msrQ~~~msrP_1~~~msrP_4,2,2,2,2,2,2,2,2,2,1
msuE,1,1,1,1,1,1,1,1,1,1
mtaB,1,1,1,1,1,1,1,1,1,1
mtgA_1,1,1,1,1,1,1,1,1,1,1
mtgA_1~~~pbpC,1,1,1,1,1,1,1,1,1,1
mtgA_2,1,1,1,1,1,1,1,1,1,1
mtgA_2~~~pbpG,1,1,1,2,1,1,1,1,1,1
mtgA_3,1,1,1,1,1,1,1,1,1,1
mtgB_1,1,1,1,1,1,1,1,1,1,1
mtgB_2,1,1,1,1,1,1,1,1,1,1
mtgB_3,1,1,1,1,1,1,1,1,1,1
mtgB_4,1,1,1,1,1,1,1,1,1,1
mtlK,1,1,1,2,1,1,1,1,1,1
mtnK_2~~~mtnK_1~~~mtnK,2,2,1,2,1,2,1,1,1,2
mtrA~~~rhaR_6,1,2,1,1,2,1,1,1,1,1
murA,1,1,1,1,1,1,1,1,1,1
murB,1,1,1,1,1,1,1,1,1,1
murC,1,1,1,1,1,1,1,1,1,1
murD,1,1,1,1,1,2,1,1,1,1
murE,1,1,1,1,1,1,1,1,1,1
murF,1,1,1,1,1,1,1,1,1,1
murG_1,1,1,1,1,1,1,1,1,1,1
murG_2~~~murG_1,1,1,1,1,1,1,1,1,1,1
murI,1,1,1,1,1,1,1,1,1,1
murJ,1,1,1,1,1,1,1,1,1,1
murQ,1,1,1,1,1,1,1,1,1,1
murR,2,1,1,1,1,1,1,1,2,1
murU,2,2,2,2,1,1,1,1,2,1
murU_1,0,0,0,0,0,1,1,0,0,0
mutL_1~~~mutL_2~~~mutL_3~~~mutL,2,3,2,2,1,1,2,1,2,1
mutM,1,1,1,1,1,1,1,1,1,1
mutS,1,1,1,1,1,1,1,1,1,1
mutY,1,1,1,1,1,1,1,1,1,1
nadA,1,1,1,1,1,1,1,1,1,1
nadB,1,1,1,2,1,1,1,1,1,1
nadC,1,1,1,1,2,1,2,2,2,1
nadD,1,1,1,1,1,1,1,1,1,1
nadE_1,1,1,1,1,1,1,1,1,1,1
nadE_2,1,1,1,1,1,1,1,1,1,1
nagC_1,1,1,1,1,1,1,1,1,1,1
nagC_1~~~nagC_4,1,1,1,1,1,1,1,1,1,1
nagC_3,1,1,1,1,1,1,1,1,1,1
nagK,1,1,1,1,1,1,1,1,1,1
nagK_1~~~ycgM,1,1,1,1,1,1,1,1,1,1
nagL_1,1,1,1,1,1,1,1,1,1,1
nagL_2,1,1,1,1,1,1,1,1,1,1
nagR_1,1,1,1,1,1,1,1,1,1,2
nagR_2,1,1,1,1,1,1,1,1,1,1
nagR_3,1,1,1,1,1,1,1,1,1,1
nagZ,1,1,1,1,1,1,1,1,1,1
naiP,1,1,1,1,1,1,1,1,1,1
namA~~~stcD~~~stcD_1,1,2,1,2,2,2,2,2,2,2
nanA,1,1,1,1,1,1,1,1,1,1
nanK_2,1,1,1,1,0,1,1,1,1,1
nanK_2~~~nagC_2,1,1,1,1,1,1,1,1,1,2
nanK_2~~~nanK_1,1,1,1,1,1,1,1,1,1,1
nanR_1,1,1,1,1,1,1,1,1,1,1
nanR_1~~~lutR_4,1,1,1,1,1,1,1,1,1,1
nanR_1~~~lutR_6,1,1,1,1,1,1,1,1,1,1
nanR_2,1,1,1,1,1,1,1,1,1,1
nanR_3,1,1,1,1,1,1,1,1,1,1
nanR_4,1,1,1,1,1,1,1,1,1,1
nanR_5,1,1,1,1,1,1,1,1,1,1
nanR_6~~~yurK_1,1,1,1,1,1,1,1,1,1,1
nanT,1,1,1,1,1,1,1,1,1,1
nanT_1,0,0,1,2,2,1,1,2,2,1
napA_2,0,0,0,0,0,0,0,0,0,1
napB~~~napA_1~~~napA,2,2,2,2,2,1,2,2,2,2
napC,1,1,1,1,1,1,1,1,1,1
napD,1,1,1,1,1,1,1,1,1,1
napF,1,1,1,1,1,1,1,1,1,1
narL,1,1,1,1,1,1,1,1,1,1
narT,1,1,1,1,1,1,1,1,1,1
nasA,1,1,1,1,1,1,1,1,1,1
nasD,1,1,1,1,1,1,1,1,1,1
ndhB_1,1,1,1,1,1,1,1,1,1,1
ndhB_2,1,1,1,1,1,1,1,1,1,1
ndhB_3~~~nuoL_2,1,1,1,1,1,1,1,1,1,1
ndhB_4,1,1,1,1,1,1,1,1,1,1
ndhC,1,1,1,1,1,1,1,1,1,1
ndhI,1,1,1,1,1,1,1,1,1,1
ndhJ,1,1,1,1,1,1,1,1,1,1
ndhM~~~xdhA_1,1,1,1,1,1,1,1,1,1,1
ndk,1,1,1,1,1,1,1,1,1,1
ndmD~~~pcpD~~~ndmD_2,1,1,1,1,3,1,3,1,2,2
ndvA,1,1,1,1,1,1,1,1,1,1
ndvB_2~~~ndvB_1~~~ndvB_3,3,1,2,3,2,2,2,2,2,2
ndvB_3~~~ndvB_2,1,1,1,1,1,1,1,1,1,1
nemA,1,1,1,1,1,1,1,1,1,1
nemA_1,0,0,1,0,0,2,2,0,0,0
nemR,2,1,1,1,2,2,1,1,1,1
neo,1,1,1,1,1,1,1,1,1,1
nepI_1,1,1,1,1,1,1,1,1,1,1
nepI_2,1,1,1,1,1,1,1,1,1,1
nepI_3,1,1,1,1,1,1,1,1,1,1
neuA,0,0,0,0,0,1,1,0,0,1
nfdA_1,1,1,1,1,1,1,1,1,1,1
nfdA_1~~~nfdA_3,1,2,1,1,1,1,1,1,1,1
nfdA_2,1,1,1,1,1,1,1,1,1,1
nfuA,1,1,1,1,1,1,1,1,1,1
ngcF,1,1,1,1,1,1,1,1,1,0
ngcG_1,1,1,1,1,1,1,1,1,1,0
ngcG_2,1,1,1,1,1,1,1,1,1,1
ngcG_3,1,1,1,1,1,1,1,1,1,1
ngcG_4,1,1,1,1,1,1,1,1,1,1
ngcG_5,1,1,1,1,1,1,1,1,1,1
ngcG_6,1,1,1,1,1,1,1,1,1,1
ngcG_7,1,1,1,1,1,1,1,1,1,1
ngcG_8,1,1,1,1,1,1,1,1,1,1
ngcG_9,1,1,1,1,1,1,1,1,1,1
nhaX,0,0,1,0,0,1,1,0,0,1
nhhA,1,1,1,1,1,1,1,1,1,1
nicS_1~~~nicS_2,1,1,1,1,1,1,2,2,2,1
nicS_2,1,1,1,1,1,1,1,1,1,1
nicS_3,0,0,0,0,0,0,0,0,0,1
nifA,1,1,1,1,1,1,1,1,1,1
nifB~~~moaA_2,1,1,1,1,1,1,2,1,1,1
nifD_1~~~nifD_2,2,2,2,2,2,2,2,1,1,2
nifD_2,1,1,1,1,1,1,1,1,1,1
nifH~~~nifH_2,2,1,1,2,1,1,1,1,1,1
nifK_1,1,1,1,1,1,1,1,1,1,1
nifK_2,1,1,1,1,1,1,1,1,1,1
nikB,1,1,0,1,1,0,0,1,1,1
nimR,1,1,1,1,1,1,1,1,1,1
nirK,1,2,1,1,1,1,2,1,1,1
nirQ,1,1,1,1,1,1,1,1,1,1
nit1,1,1,1,1,1,1,1,1,1,1
nnr,1,1,1,1,1,1,1,1,1,1
