replicon_type,gene,n
pSymA,group_3908,2
pSymA,group_3947,2
pSymA,group_4044,2
pSymA,group_4103,2
pSymA,group_4131,2
pSymA,group_4184,2
pSymA,group_4223,2
pSymA,group_4240,2
pSymA,group_4402,2
pSymA,group_441,2
pSymA,group_4445,2
pSymA,group_4456,2
pSymA,group_4490,2
pSymA,group_4565,2
pSymA,group_4651,2
pSymA,group_4658,2
pSymA,group_4661,2
pSymA,group_4675,2
pSymA,group_4677,2
pSymA,group_4679,2
pSymA,group_4680,2
pSymA,group_4705,2
pSymA,group_4710,2
pSymA,group_4714,2
pSymA,group_4721,2
pSymA,group_4723,2
pSymA,group_4725,2
pSymA,group_4727,2
pSymA,group_4728,2
pSymA,group_4731,2
pSymA,group_4734,2
pSymA,group_4737,2
pSymA,group_4744,2
pSymA,group_4745,2
pSymA,group_4749,2
pSymA,group_4799,2
pSymA,group_483,2
pSymA,group_4842,2
pSymA,group_4865,2
pSymA,group_4867,2
pSymA,group_4878,2
pSymA,group_4885,2
pSymA,group_4923,2
pSymA,group_4931,2
pSymA,group_4934,2
pSymA,group_4952,2
pSymA,group_5001,2
pSymA,group_5003,2
pSymA,group_5010,2
pSymA,group_5013,2
pSymA,group_5016,2
pSymA,group_5018,2
pSymA,group_5019,2
pSymA,group_5020,2
pSymA,group_5021,2
pSymA,group_5022,2
pSymA,group_5023,2
pSymA,group_5222,2
pSymA,group_5236,2
pSymA,group_5275,2
pSymA,group_5290,2
pSymA,group_533,2
pSymA,group_54,2
pSymA,group_5426,2
pSymA,group_5463,2
pSymA,group_5491,2
pSymA,group_5532,2
pSymA,group_5645,2
pSymA,group_5655,2
pSymA,group_5662,2
pSymA,group_5663,2
pSymA,group_5691,2
pSymA,group_5706,2
pSymA,group_5721,2
pSymA,group_58,2
pSymA,group_581,2
pSymA,group_5817,2
pSymA,group_5830,2
pSymA,group_5833,2
pSymA,group_5850,2
pSymA,group_5871,2
pSymA,group_5952,2
pSymA,group_6036,2
pSymA,group_6277,2
pSymA,group_6285,2
pSymA,group_651,2
pSymA,group_6601,2
pSymA,group_6611,2
pSymA,group_6613,2
pSymA,group_6615,2
pSymA,group_6626,2
pSymA,group_6697,2
pSymA,group_68,2
pSymA,group_753,2
pSymA,group_77,2
pSymA,group_784,2
pSymA,group_829,2
pSymA,group_878,2
pSymA,hbpA_4,2
pSymA,ligD_5,2
pSymA,ltrA_1,2
pSymA,nifD_1~~~nifD_2,2
pSymA,nosD,2
pSymA,nosF,2
pSymA,nosY,2
pSymA,rbsA_1~~~btuD_6,2
pSymA,thyX,2
pSymA,xerC_1~~~xerC_7,2
pSymA,ycjO_5~~~ycjP_3,2
pSymA,yecS_6,2
pSymA,ytfE,2
pSymB,algA,2
pSymB,bmaC_1~~~bmaC,2
pSymB,btuD_11~~~btuD_21~~~rbsA_8~~~rbsA_6,2
pSymB,cbbL_1~~~cbbL_2~~~cbbL,2
pSymB,cpdR_1,2
pSymB,dapH_2,2
pSymB,degU_3,2
pSymB,dmlR_4~~~dmlR_1,2
pSymB,dtnK~~~nanR_5~~~lutR_8~~~lutR_3,2
pSymB,epsL_2,2
pSymB,galE1,2
pSymB,glmM_1,2
pSymB,group_1115,2
pSymB,group_1222,2
pSymB,group_1285,2
pSymB,group_1300,2
pSymB,group_1354,2
pSymB,group_1385,2
pSymB,group_1474,2
pSymB,group_1612,2
pSymB,group_1643,2
pSymB,group_1653,2
pSymB,group_2004,2
pSymB,group_2096,2
pSymB,group_219,2
pSymB,group_2214,2
pSymB,group_2266,2
pSymB,group_2389,2
pSymB,group_2400,2
pSymB,group_2573,2
pSymB,group_2717,2
pSymB,group_2919,2
pSymB,group_2983,2
pSymB,group_307,2
pSymB,group_3252,2
pSymB,group_3275,2
pSymB,group_3293,2
pSymB,group_3349,2
pSymB,group_3421,2
pSymB,group_3539,2
pSymB,group_3567,2
pSymB,group_3620,2
pSymB,group_3693,2
pSymB,group_3758,2
pSymB,group_3818,2
pSymB,group_3914,2
pSymB,group_3915,2
pSymB,group_3916,2
pSymB,group_3988,2
pSymB,group_4005,2
pSymB,group_4017,2
pSymB,group_4018,2
pSymB,group_4194,2
pSymB,group_4252,2
pSymB,group_4307,2
pSymB,group_4376,2
pSymB,group_4403,2
pSymB,group_4412,2
pSymB,group_4444,2
pSymB,group_4617,2
pSymB,group_4623,2
pSymB,group_4638,2
pSymB,group_4643,2
pSymB,group_47,2
pSymB,group_4723,2
pSymB,group_4727,2
pSymB,group_4749,2
pSymB,group_4755,2
pSymB,group_4760,2
pSymB,group_4937,2
pSymB,group_4940,2
pSymB,group_4943,2
pSymB,group_4954,2
pSymB,group_500,2
pSymB,group_5110,2
pSymB,group_5218,2
pSymB,group_5234,2
pSymB,group_5257,2
pSymB,group_5391,2
pSymB,group_546,2
pSymB,group_5597,2
pSymB,group_5808,2
pSymB,group_5867,2
pSymB,group_5908,2
pSymB,group_6183,2
pSymB,group_639,2
pSymB,group_6449,2
pSymB,group_6573,2
pSymB,group_6708,2
pSymB,group_6760,2
pSymB,group_6767,2
pSymB,group_963,2
pSymB,ligD_2~~~ligD_4,2
pSymB,luxO,2
pSymB,namA~~~stcD~~~stcD_1,2
pSymB,norR,2
pSymB,per,2
pSymB,rfbC_3,2
pSymB,rfbD_2,2
pSymB,rffG,2
pSymB,rmlA_2,2
pSymB,rocB,2
pSymB,wzxE,2
pSymB,xdhA_2~~~yjiA_1,2
chromosome,bspRIM,1
chromosome,cheR~~~cheW_2,1
chromosome,cobQ_1~~~cobQ_2~~~cobQ~~~cpo_4,1
chromosome,dadA1_1,1
chromosome,dapH_1,1
chromosome,dnaN_3,1
chromosome,ftsH_1~~~ftsH~~~ftsH_2,1
chromosome,group_101,1
chromosome,group_1013,1
chromosome,group_1017,1
chromosome,group_1018,1
chromosome,group_1019,1
chromosome,group_1028,1
chromosome,group_1038,1
chromosome,group_1054,1
chromosome,group_1068,1
chromosome,group_1072,1
chromosome,group_109,1
chromosome,group_1096,1
chromosome,group_110,1
chromosome,group_1117,1
chromosome,group_1118,1
chromosome,group_1131,1
chromosome,group_1134,1
chromosome,group_1138,1
chromosome,group_1155,1
chromosome,group_1184,1
chromosome,group_119,1
chromosome,group_1193,1
chromosome,group_1194,1
chromosome,group_1212,1
chromosome,group_1223,1
chromosome,group_1224,1
chromosome,group_123,1
chromosome,group_1231,1
chromosome,group_1235,1
chromosome,group_1236,1
chromosome,group_1249,1
chromosome,group_125,1
chromosome,group_1260,1
chromosome,group_128,1
chromosome,group_1284,1
chromosome,group_1286,1
chromosome,group_1287,1
chromosome,group_133,1
chromosome,group_1330,1
chromosome,group_1339,1
chromosome,group_1340,1
chromosome,group_1355,1
chromosome,group_1356,1
chromosome,group_1363,1
chromosome,group_1365,1
chromosome,group_1366,1
chromosome,group_1371,1
chromosome,group_138,1
chromosome,group_1399,1
chromosome,group_14,1
chromosome,group_1404,1
chromosome,group_1407,1
chromosome,group_1412,1
chromosome,group_1422,1
chromosome,group_1432,1
chromosome,group_1435,1
chromosome,group_1442,1
chromosome,group_1451,1
chromosome,group_1452,1
chromosome,group_1468,1
chromosome,group_1469,1
chromosome,group_1500,1
chromosome,group_1501,1
chromosome,group_1502,1
chromosome,group_1510,1
chromosome,group_1530,1
chromosome,group_1538,1
chromosome,group_1543,1
chromosome,group_1548,1
chromosome,group_1555,1
chromosome,group_1556,1
chromosome,group_156,1
chromosome,group_1560,1
chromosome,group_1568,1
chromosome,group_1574,1
chromosome,group_1587,1
chromosome,group_159,1
chromosome,group_1590,1
chromosome,group_1598,1
chromosome,group_1599,1
chromosome,group_160,1
chromosome,group_1607,1
chromosome,group_1613,1
chromosome,group_1635,1
chromosome,group_1636,1
chromosome,group_1637,1
chromosome,group_1638,1
chromosome,group_1642,1
chromosome,group_1656,1
chromosome,group_166,1
chromosome,group_1672,1
chromosome,group_1678,1
chromosome,group_168,1
chromosome,group_1684,1
chromosome,group_1685,1
chromosome,group_1686,1
chromosome,group_1689,1
chromosome,group_1693,1
chromosome,group_171,1
chromosome,group_1710,1
chromosome,group_1713,1
chromosome,group_1721,1
chromosome,group_1723,1
chromosome,group_1732,1
chromosome,group_1734,1
chromosome,group_1744,1
chromosome,group_1751,1
chromosome,group_1760,1
chromosome,group_1761,1
chromosome,group_1763,1
chromosome,group_1764,1
chromosome,group_1767,1
chromosome,group_1776,1
chromosome,group_1798,1
chromosome,group_1809,1
chromosome,group_1810,1
chromosome,group_1811,1
chromosome,group_182,1
chromosome,group_1830,1
chromosome,group_1833,1
chromosome,group_1856,1
chromosome,group_1857,1
chromosome,group_1859,1
chromosome,group_186,1
chromosome,group_1865,1
chromosome,group_1869,1
chromosome,group_1878,1
chromosome,group_1879,1
chromosome,group_1887,1
chromosome,group_189,1
chromosome,group_190,1
chromosome,group_1901,1
chromosome,group_191,1
chromosome,group_1914,1
chromosome,group_1923,1
chromosome,group_193,1
chromosome,group_1964,1
chromosome,group_1966,1
chromosome,group_1968,1
chromosome,group_197,1
chromosome,group_1977,1
chromosome,group_1980,1
chromosome,group_1989,1
chromosome,group_1990,1
chromosome,group_1991,1
chromosome,group_200,1
chromosome,group_2001,1
chromosome,group_2002,1
chromosome,group_201,1
chromosome,group_2012,1
chromosome,group_2024,1
chromosome,group_2028,1
chromosome,group_2029,1
chromosome,group_203,1
chromosome,group_2043,1
chromosome,group_2044,1
chromosome,group_2055,1
chromosome,group_2056,1
chromosome,group_2058,1
chromosome,group_2059,1
chromosome,group_2064,1
chromosome,group_2066,1
chromosome,group_207,1
chromosome,group_208,1
chromosome,group_2092,1
chromosome,group_2097,1
chromosome,group_210,1
chromosome,group_211,1
chromosome,group_2117,1
chromosome,group_2119,1
chromosome,group_2121,1
chromosome,group_2125,1
chromosome,group_2129,1
chromosome,group_2138,1
chromosome,group_2139,1
chromosome,group_2146,1
chromosome,group_2160,1
chromosome,group_2176,1
chromosome,group_2177,1
chromosome,group_2178,1
chromosome,group_2186,1
chromosome,group_2187,1
chromosome,group_2190,1
chromosome,group_2201,1
chromosome,group_2216,1
chromosome,group_2217,1
chromosome,group_2223,1
chromosome,group_224,1
chromosome,group_2244,1
chromosome,group_2245,1
chromosome,group_2248,1
chromosome,group_2258,1
chromosome,group_227,1
chromosome,group_231,1
chromosome,group_2316,1
chromosome,group_2317,1
chromosome,group_2320,1
chromosome,group_2321,1
chromosome,group_2323,1
chromosome,group_2331,1
chromosome,group_2344,1
chromosome,group_2345,1
chromosome,group_2346,1
chromosome,group_2359,1
chromosome,group_2364,1
chromosome,group_2365,1
chromosome,group_2366,1
chromosome,group_2369,1
chromosome,group_2370,1
chromosome,group_2379,1
chromosome,group_2390,1
chromosome,group_2392,1
chromosome,group_2401,1
chromosome,group_2402,1
chromosome,group_2403,1
chromosome,group_2404,1
chromosome,group_2406,1
chromosome,group_2422,1
chromosome,group_2423,1
chromosome,group_2435,1
chromosome,group_2451,1
chromosome,group_2452,1
chromosome,group_2458,1
chromosome,group_2460,1
chromosome,group_2461,1
chromosome,group_2462,1
chromosome,group_2472,1
chromosome,group_2478,1
chromosome,group_2493,1
chromosome,group_2494,1
chromosome,group_2496,1
chromosome,group_2498,1
chromosome,group_25,1
chromosome,group_2502,1
chromosome,group_2518,1
chromosome,group_2519,1
chromosome,group_2520,1
chromosome,group_2535,1
chromosome,group_2537,1
chromosome,group_254,1
chromosome,group_2540,1
chromosome,group_2554,1
chromosome,group_2555,1
chromosome,group_2556,1
chromosome,group_256,1
chromosome,group_2567,1
chromosome,group_2569,1
chromosome,group_257,1
chromosome,group_2583,1
chromosome,group_2586,1
chromosome,group_2595,1
chromosome,group_2597,1
chromosome,group_2611,1
chromosome,group_2612,1
chromosome,group_2613,1
chromosome,group_2620,1
chromosome,group_263,1
chromosome,group_2634,1
chromosome,group_2650,1
chromosome,group_2651,1
chromosome,group_2664,1
chromosome,group_2665,1
chromosome,group_2666,1
chromosome,group_2678,1
chromosome,group_2679,1
chromosome,group_268,1
chromosome,group_2683,1
chromosome,group_27,1
chromosome,group_2701,1
chromosome,group_2702,1
chromosome,group_2703,1
chromosome,group_2718,1
chromosome,group_2719,1
chromosome,group_272,1
chromosome,group_2722,1
chromosome,group_2733,1
chromosome,group_2736,1
chromosome,group_2738,1
chromosome,group_2740,1
chromosome,group_2741,1
chromosome,group_2756,1
chromosome,group_2760,1
chromosome,group_2772,1
chromosome,group_2773,1
chromosome,group_2775,1
chromosome,group_279,1
chromosome,group_2790,1
chromosome,group_2792,1
chromosome,group_2794,1
chromosome,group_2795,1
chromosome,group_2798,1
chromosome,group_2809,1
chromosome,group_2821,1
chromosome,group_2823,1
chromosome,group_2830,1
chromosome,group_2852,1
chromosome,group_2853,1
chromosome,group_2855,1
chromosome,group_2868,1
chromosome,group_2870,1
chromosome,group_2882,1
chromosome,group_2883,1
chromosome,group_2884,1
chromosome,group_2885,1
chromosome,group_2902,1
chromosome,group_2903,1
chromosome,group_2907,1
chromosome,group_291,1
chromosome,group_2920,1
chromosome,group_2921,1
chromosome,group_2924,1
chromosome,group_2925,1
chromosome,group_2945,1
chromosome,group_2947,1
chromosome,group_2955,1
chromosome,group_2970,1
chromosome,group_2971,1
chromosome,group_2972,1
chromosome,group_2984,1
chromosome,group_2989,1
chromosome,group_299,1
chromosome,group_2990,1
chromosome,group_30,1
chromosome,group_300,1
chromosome,group_3002,1
chromosome,group_3003,1
chromosome,group_3019,1
chromosome,group_3020,1
chromosome,group_3021,1
chromosome,group_3031,1
chromosome,group_3050,1
chromosome,group_3051,1
chromosome,group_3062,1
chromosome,group_3063,1
chromosome,group_3064,1
chromosome,group_3065,1
chromosome,group_3077,1
chromosome,group_3078,1
chromosome,group_3079,1
chromosome,group_3080,1
chromosome,group_3097,1
chromosome,group_3098,1
chromosome,group_3099,1
chromosome,group_31,1
chromosome,group_3101,1
chromosome,group_3102,1
chromosome,group_3115,1
chromosome,group_3116,1
chromosome,group_3120,1
chromosome,group_3122,1
chromosome,group_3127,1
chromosome,group_3142,1
chromosome,group_3147,1
chromosome,group_3148,1
chromosome,group_3153,1
chromosome,group_3168,1
chromosome,group_3169,1
chromosome,group_3170,1
chromosome,group_3173,1
chromosome,group_3188,1
chromosome,group_3200,1
chromosome,group_3201,1
chromosome,group_3220,1
chromosome,group_3232,1
chromosome,group_3238,1
chromosome,group_3241,1
chromosome,group_3242,1
chromosome,group_3253,1
chromosome,group_3255,1
chromosome,group_3276,1
chromosome,group_3277,1
chromosome,group_3278,1
chromosome,group_3279,1
chromosome,group_3280,1
chromosome,group_3281,1
chromosome,group_3282,1
chromosome,group_3291,1
chromosome,group_3294,1
chromosome,group_3295,1
chromosome,group_3314,1
chromosome,group_3317,1
chromosome,group_3321,1
chromosome,group_3332,1
chromosome,group_335,1
chromosome,group_3354,1
chromosome,group_3357,1
chromosome,group_3394,1
chromosome,group_3403,1
chromosome,group_3406,1
chromosome,group_3407,1
chromosome,group_3423,1
chromosome,group_3426,1
chromosome,group_3427,1
chromosome,group_3453,1
chromosome,group_3454,1
chromosome,group_3457,1
chromosome,group_3458,1
chromosome,group_3465,1
chromosome,group_348,1
chromosome,group_3487,1
chromosome,group_349,1
chromosome,group_3492,1
chromosome,group_3493,1
chromosome,group_3497,1
chromosome,group_3498,1
chromosome,group_3509,1
chromosome,group_3525,1
chromosome,group_3526,1
chromosome,group_3530,1
chromosome,group_3541,1
chromosome,group_3545,1
chromosome,group_3551,1
chromosome,group_3552,1
chromosome,group_3553,1
chromosome,group_3569,1
chromosome,group_3571,1
chromosome,group_3572,1
chromosome,group_3573,1
chromosome,group_3576,1
chromosome,group_3595,1
chromosome,group_36,1
chromosome,group_3602,1
chromosome,group_3615,1
chromosome,group_3616,1
chromosome,group_3617,1
chromosome,group_3618,1
chromosome,group_3626,1
chromosome,group_364,1
chromosome,group_3640,1
chromosome,group_3641,1
chromosome,group_3643,1
chromosome,group_3668,1
chromosome,group_3669,1
chromosome,group_3670,1
chromosome,group_3671,1
chromosome,group_3672,1
chromosome,group_3674,1
chromosome,group_3675,1
chromosome,group_3676,1
chromosome,group_369,1
chromosome,group_3694,1
chromosome,group_3697,1
chromosome,group_3698,1
chromosome,group_3699,1
chromosome,group_3700,1
chromosome,group_3716,1
chromosome,group_3721,1
chromosome,group_3722,1
chromosome,group_3726,1
chromosome,group_3742,1
chromosome,group_3743,1
chromosome,group_3744,1
chromosome,group_3746,1
chromosome,group_3759,1
chromosome,group_3761,1
chromosome,group_3763,1
chromosome,group_3773,1
chromosome,group_3774,1
chromosome,group_3782,1
chromosome,group_3785,1
chromosome,group_380,1
chromosome,group_3802,1
chromosome,group_3805,1
chromosome,group_3806,1
chromosome,group_3808,1
chromosome,group_3819,1
chromosome,group_3820,1
chromosome,group_3822,1
chromosome,group_3823,1
chromosome,group_3831,1
chromosome,group_3862,1
chromosome,group_3863,1
chromosome,group_3873,1
chromosome,group_3893,1
chromosome,group_3894,1
chromosome,group_3895,1
chromosome,group_3918,1
chromosome,group_3919,1
chromosome,group_3923,1
chromosome,group_3936,1
chromosome,group_3937,1
chromosome,group_3938,1
chromosome,group_3939,1
chromosome,group_3941,1
chromosome,group_3942,1
chromosome,group_3949,1
chromosome,group_3965,1
chromosome,group_3967,1
chromosome,group_3968,1
chromosome,group_3972,1
chromosome,group_3973,1
chromosome,group_3977,1
chromosome,group_3990,1
chromosome,group_3991,1
chromosome,group_3992,1
chromosome,group_3993,1
chromosome,group_3995,1
chromosome,group_3997,1
chromosome,group_40,1
chromosome,group_4003,1
chromosome,group_4004,1
chromosome,group_4019,1
chromosome,group_4020,1
chromosome,group_4021,1
chromosome,group_4025,1
chromosome,group_4042,1
chromosome,group_4043,1
chromosome,group_4045,1
chromosome,group_405,1
chromosome,group_4063,1
chromosome,group_4079,1
chromosome,group_4080,1
chromosome,group_4082,1
chromosome,group_4083,1
chromosome,group_4084,1
chromosome,group_4085,1
chromosome,group_4086,1
chromosome,group_4091,1
chromosome,group_4092,1
chromosome,group_4099,1
chromosome,group_4100,1
chromosome,group_4101,1
chromosome,group_4104,1
chromosome,group_4105,1
chromosome,group_4106,1
chromosome,group_4107,1
chromosome,group_4120,1
chromosome,group_4121,1
chromosome,group_4122,1
chromosome,group_4133,1
chromosome,group_4134,1
chromosome,group_4135,1
chromosome,group_4148,1
chromosome,group_4149,1
chromosome,group_4151,1
chromosome,group_4152,1
chromosome,group_4156,1
chromosome,group_4157,1
chromosome,group_4158,1
chromosome,group_4177,1
chromosome,group_4178,1
chromosome,group_4181,1
chromosome,group_4182,1
chromosome,group_4185,1
chromosome,group_4186,1
chromosome,group_4195,1
chromosome,group_4196,1
chromosome,group_4199,1
chromosome,group_4200,1
chromosome,group_4201,1
chromosome,group_4202,1
chromosome,group_4203,1
chromosome,group_4204,1
chromosome,group_4218,1
chromosome,group_4219,1
chromosome,group_4220,1
chromosome,group_4233,1
chromosome,group_4234,1
chromosome,group_4235,1
chromosome,group_4265,1
chromosome,group_4292,1
chromosome,group_4293,1
chromosome,group_4309,1
chromosome,group_4310,1
chromosome,group_4311,1
chromosome,group_4316,1
chromosome,group_4326,1
chromosome,group_4336,1
chromosome,group_4338,1
chromosome,group_4339,1
chromosome,group_4352,1
chromosome,group_4381,1
chromosome,group_4390,1
chromosome,group_4392,1
chromosome,group_4393,1
chromosome,group_440,1
chromosome,group_4413,1
chromosome,group_4415,1
chromosome,group_4417,1
chromosome,group_442,1
chromosome,group_4424,1
chromosome,group_4425,1
chromosome,group_4429,1
chromosome,group_4464,1
chromosome,group_4469,1
chromosome,group_4470,1
chromosome,group_4494,1
chromosome,group_4500,1
chromosome,group_4518,1
chromosome,group_4519,1
chromosome,group_4520,1
chromosome,group_4521,1
chromosome,group_4522,1
chromosome,group_4523,1
chromosome,group_4524,1
chromosome,group_4525,1
chromosome,group_4526,1
chromosome,group_4527,1
chromosome,group_4528,1
chromosome,group_4529,1
chromosome,group_4530,1
chromosome,group_4531,1
chromosome,group_4532,1
chromosome,group_4546,1
chromosome,group_4547,1
chromosome,group_4548,1
chromosome,group_4549,1
chromosome,group_4555,1
chromosome,group_4559,1
chromosome,group_4578,1
chromosome,group_4579,1
chromosome,group_4580,1
chromosome,group_4581,1
chromosome,group_4582,1
chromosome,group_4583,1
chromosome,group_46,1
chromosome,group_4605,1
chromosome,group_4611,1
chromosome,group_4652,1
chromosome,group_4657,1
chromosome,group_4658,1
chromosome,group_466,1
chromosome,group_4660,1
chromosome,group_4661,1
chromosome,group_4664,1
chromosome,group_4665,1
chromosome,group_4666,1
chromosome,group_4668,1
chromosome,group_4670,1
chromosome,group_4671,1
chromosome,group_468,1
chromosome,group_4695,1
chromosome,group_4704,1
chromosome,group_4723,1
chromosome,group_4727,1
chromosome,group_4728,1
chromosome,group_473,1
chromosome,group_4766,1
chromosome,group_4836,1
chromosome,group_4888,1
chromosome,group_4924,1
chromosome,group_4925,1
chromosome,group_4932,1
chromosome,group_4935,1
chromosome,group_4990,1
chromosome,group_5,1
chromosome,group_5011,1
chromosome,group_5014,1
chromosome,group_5017,1
chromosome,group_508,1
chromosome,group_517,1
chromosome,group_520,1
chromosome,group_528,1
chromosome,group_53,1
chromosome,group_539,1
chromosome,group_540,1
chromosome,group_5406,1
chromosome,group_547,1
chromosome,group_5523,1
chromosome,group_5527,1
chromosome,group_553,1
chromosome,group_563,1
chromosome,group_57,1
chromosome,group_575,1
chromosome,group_5800,1
chromosome,group_5810,1
chromosome,group_5811,1
chromosome,group_5830,1
chromosome,group_5842,1
chromosome,group_5853,1
chromosome,group_5875,1
chromosome,group_59,1
chromosome,group_5978,1
chromosome,group_5979,1
chromosome,group_5991,1
chromosome,group_5992,1
chromosome,group_5999,1
chromosome,group_6,1
chromosome,group_6048,1
chromosome,group_6059,1
chromosome,group_608,1
chromosome,group_611,1
chromosome,group_6113,1
chromosome,group_612,1
chromosome,group_625,1
chromosome,group_628,1
chromosome,group_6280,1
chromosome,group_6285,1
chromosome,group_6288,1
chromosome,group_631,1
chromosome,group_6360,1
chromosome,group_6396,1
chromosome,group_6403,1
chromosome,group_6424,1
chromosome,group_649,1
chromosome,group_65,1
chromosome,group_6500,1
chromosome,group_654,1
chromosome,group_6543,1
chromosome,group_6545,1
chromosome,group_6548,1
chromosome,group_6620,1
chromosome,group_6622,1
chromosome,group_6632,1
chromosome,group_67,1
chromosome,group_671,1
chromosome,group_6758,1
chromosome,group_676,1
chromosome,group_6760,1
chromosome,group_6762,1
chromosome,group_6763,1
chromosome,group_679,1
chromosome,group_693,1
chromosome,group_694,1
chromosome,group_701,1
chromosome,group_702,1
chromosome,group_71,1
chromosome,group_720,1
chromosome,group_721,1
chromosome,group_722,1
chromosome,group_737,1
chromosome,group_738,1
chromosome,group_743,1
chromosome,group_757,1
chromosome,group_764,1
chromosome,group_773,1
chromosome,group_774,1
chromosome,group_775,1
chromosome,group_78,1
chromosome,group_795,1
chromosome,group_800,1
chromosome,group_801,1
chromosome,group_803,1
chromosome,group_809,1
chromosome,group_81,1
chromosome,group_82,1
chromosome,group_826,1
chromosome,group_831,1
chromosome,group_85,1
chromosome,group_857,1
chromosome,group_858,1
chromosome,group_87,1
chromosome,group_88,1
chromosome,group_897,1
chromosome,group_900,1
chromosome,group_901,1
chromosome,group_91,1
chromosome,group_910,1
chromosome,group_912,1
chromosome,group_926,1
chromosome,group_932,1
chromosome,group_933,1
chromosome,group_959,1
chromosome,group_978,1
chromosome,group_980,1
chromosome,group_984,1
chromosome,group_991,1
chromosome,gsiA_1,1
chromosome,gsiC_2,1
chromosome,hisS~~~hisZ,1
chromosome,intA,1
chromosome,intS,1
chromosome,kdsD_2,1
chromosome,kipR_1~~~fadA_2,1
chromosome,ligD_2,1
chromosome,ligD_3,1
chromosome,ligD_4,1
chromosome,msrQ~~~msrP_1~~~msrP_4,1
chromosome,ndvB_2~~~ndvB_1~~~ndvB_3,1
chromosome,nusG_3,1
chromosome,ogt_2~~~ada_2,1
chromosome,potA_11~~~potA_7~~~btuD_16,1
chromosome,proB_1,1
chromosome,puuB_2~~~puuB_7~~~puuA_1~~~mnmC_3~~~puuA_2,1
chromosome,rfaH_1,1
chromosome,rfaH_2,1
chromosome,rnhA_2,1
chromosome,rnhB,1
chromosome,ruvB_1~~~ruvB_2~~~ruvB,1
chromosome,sppA,1
chromosome,tdh_2~~~ppsC~~~tdh_3~~~pks5,1
chromosome,uppS,1
chromosome,vsr,1
chromosome,xerC_1,1
chromosome,xerC_14,1
chromosome,xerC_2,1
chromosome,xerC_4,1
chromosome,xerD_2~~~xerC_1,1
chromosome,yccF,1
chromosome,ydcU~~~btuD_4~~~potA_8,1
chromosome,ydhC_1~~~mdtL_3~~~slyA_4,1
chromosome,yecS_6~~~btuD_13~~~glnQ_12,1
chromosome,yiaV,1
chromosome,yiaW_2,1
chromosome,yibF,1
chromosome,yjbI,1
chromosome,yjhH,1
pAcce,ala,1
pAcce,alsT_1,1
pAcce,apc4_1,1
pAcce,argE_1~~~dapE_3,1
pAcce,argP,1
pAcce,asd2_2,1
pAcce,asd_1,1
pAcce,atoD,1
pAcce,atsK_2,1
pAcce,betB_7,1
pAcce,bioA,1
pAcce,btuD_14,1
pAcce,btuD_15,1
pAcce,btuD_28,1
pAcce,btuD_7,1
pAcce,btuD_8,1
pAcce,carB_1,1
pAcce,carB_2,1
pAcce,catD_1,1
pAcce,cpdA_3,1
pAcce,ctaC_3,1
pAcce,ctaD_2,1
pAcce,cysNC_3,1
pAcce,dadD,1
pAcce,ddl,1
pAcce,ddl_2,1
pAcce,ddl_4,1
pAcce,ddpC_7,1
pAcce,decR_5,1
pAcce,dgkA,1
pAcce,dinB_3,1
pAcce,dinB_4,1
pAcce,dltA_1,1
pAcce,dltA_3~~~dltA_2~~~rutD,1
pAcce,doeA_2,1
pAcce,doeA_2~~~doeA_1,1
pAcce,doeA_3,1
pAcce,doeA_4,1
pAcce,doeA_5,1
pAcce,dppD_1,1
pAcce,ectB_1,1
pAcce,entS_1,1
pAcce,entS_3,1
pAcce,entS_4,1
pAcce,eptA,1
pAcce,fadA_3,1
pAcce,fadA_4,1
pAcce,fdhL_1~~~betA_3,1
pAcce,fdhL_2~~~fdhL~~~fdhL_1,1
pAcce,gdhA,1
pAcce,gdhA_1~~~gdhA_2~~~gdhA,1
pAcce,glnQ_10,1
pAcce,glnQ_8,1
pAcce,gluD_1,1
pAcce,gluD_2,1
pAcce,groL1_2,1
pAcce,group_1005,1
pAcce,group_1012,1
pAcce,group_1036,1
pAcce,group_1037,1
pAcce,group_1043,1
pAcce,group_1047,1
pAcce,group_1048,1
pAcce,group_1053,1
pAcce,group_1055,1
pAcce,group_1063,1
pAcce,group_1075,1
pAcce,group_1090,1
pAcce,group_1095,1
pAcce,group_1097,1
pAcce,group_1098,1
pAcce,group_1104,1
pAcce,group_1105,1
pAcce,group_1116,1
pAcce,group_112,1
pAcce,group_1125,1
pAcce,group_1140,1
pAcce,group_1146,1
pAcce,group_1161,1
pAcce,group_1169,1
pAcce,group_1183,1
pAcce,group_1191,1
pAcce,group_1195,1
pAcce,group_1202,1
pAcce,group_1204,1
pAcce,group_1205,1
pAcce,group_1218,1
pAcce,group_1230,1
pAcce,group_1232,1
pAcce,group_1241,1
pAcce,group_1246,1
pAcce,group_1257,1
pAcce,group_1258,1
pAcce,group_126,1
pAcce,group_1288,1
pAcce,group_1295,1
pAcce,group_1296,1
pAcce,group_1301,1
pAcce,group_131,1
pAcce,group_1311,1
pAcce,group_1320,1
pAcce,group_1321,1
pAcce,group_1322,1
pAcce,group_1329,1
pAcce,group_1331,1
pAcce,group_1336,1
pAcce,group_1337,1
pAcce,group_1367,1
pAcce,group_1386,1
pAcce,group_1406,1
pAcce,group_1414,1
pAcce,group_142,1
pAcce,group_1420,1
pAcce,group_143,1
