genome_id,species,strain,replicon,qseqid,scomment,sseqid,pident,length,bitscore
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.962,62375,115000
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.958,61412,113300
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.943,61439,113200
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.946,61392,113200
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.961,61139,112800
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.959,61139,112800
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.964,61138,112800
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.296,62067,112100
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.919,60824,112000
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.285,61657,111400
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.28,61656,111300
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.927,59867,110300
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.832,61654,109800
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.837,61653,109800
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.743,61093,108500
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.964,58826,108500
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.753,58291,106800
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.954,56313,103800
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.952,56313,103800
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.913,56059,103200
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.953,52865,97476
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.956,52856,97470
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.202,53603,96590
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.377,54587,95827
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.373,54587,95814
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.935,49406,91050
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.935,49407,91050
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.198,49878,89799
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.196,49878,89794
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.234,48929,88254
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.172,48428,87166
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.874,45954,84533
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.872,45954,84527
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.744,47448,84226
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.742,47448,84221
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.941,46464,83046
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.551,45448,82779
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.549,45448,82773
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.846,44740,82189
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.425,44862,81406
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.301,44953,81233
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.295,44953,81214
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.022,44874,80389
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.324,43630,78930
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.324,43630,78930
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.705,42689,78123
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.952,41727,76941
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.504,43593,76834
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.502,43593,76829
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.93,39720,73185
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.938,40952,73172
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.64,41247,73002
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.264,41709,72975
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.262,41709,72971
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.958,38414,70845
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.968,37607,69377
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.965,37607,69370
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.009,38737,69364
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.957,37607,69353
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.943,35304,65078
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.852,36486,64999
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.841,36489,64979
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.43,35061,63632
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.932,33895,62456
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.932,33895,62456
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.932,33889,62447
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.926,33887,62432
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.847,33407,61394
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.958,33284,61385
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.955,33284,61380
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.955,33284,61380
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.51,33493,60914
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.944,32376,59681
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.966,32224,59442
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.662,33408,59164
g35,meliloti,USDA1021,plasmid psymB,contig_3,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.652,33382,59110
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.839,32555,58006
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.949,31351,57801
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.059,31871,57171
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.298,31630,57167
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.428,32453,57077
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.171,33575,56648
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.935,30616,56421
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.887,31274,55786
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.325,30830,55736
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.316,30830,55716
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.449,31325,54998
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.442,31327,54988
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.345,30363,54959
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.508,30355,53419
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,96.461,32158,52915
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,96.411,32158,52824
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.968,28404,52399
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.961,28403,52386
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.943,28309,52187
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.993,28799,51566
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.99,28799,51561
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.932,27978,51554
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.614,28135,49740
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.475,27036,49127
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.595,26409,48170
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.946,25853,47659
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.285,26308,47524
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.577,25997,47395
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.059,25610,45906
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.952,24866,45846
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.948,24866,45840
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.878,25571,45596
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.182,26825,45297
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.208,24743,44582
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.881,24744,44117
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.373,26881,44115
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.876,24744,44112
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.366,26883,44108
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.667,24534,43430
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.667,24534,43430
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.41,24405,42906
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.802,23459,41709
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.942,22532,41534
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.942,22532,41534
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.916,22532,41500
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.933,22302,41098
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.305,22442,40566
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,99.606,22068,40259
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.569,22041,40162
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,96.587,24169,39970
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,96.582,24169,39964
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,96.986,23660,39669
g35,medicae,WSM419,plasmid pSMED02,contig_2,"Sinorhizobium medicae WSM419 plasmid pSMED02, complete sequence",NC_009621.1,94.898,24831,38623
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.032,22982,38620
g35,medicae,SU277,plasmid pSU277_2,contig_2,"Sinorhizobium medicae strain SU277 plasmid pSU277_2, complete sequence",NZ_CP104149.1,94.841,24829,38533
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.585,21632,38241
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.529,21007,38239
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.519,21007,38228
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.896,20149,37089
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.891,20150,37083
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.886,20149,37076
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,98.777,20848,37044
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,98.777,20848,37044
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.528,20850,36743
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,95.446,22355,35512
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.202,19557,35214
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.786,20464,35213
g35,meliloti,USDA1106,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1106 plasmid psymA, complete sequence",NZ_CP021798.1,99.072,19610,35187
g35,meliloti,1021,plasmid pSymA,contig_2,"Sinorhizobium meliloti 1021 plasmid pSymA, complete sequence",NC_003037.1,99.062,19610,35176
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,99.036,19610,35150
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.973,18778,34647
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.973,18778,34647
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.932,20017,34646
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.943,17571,32393
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.851,17457,32079
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.851,17457,32079
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.849,17983,32044
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.141,18075,31431
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.468,17825,31396
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.877,17040,31349
g35,medicae,WSM1115,chromosome,contig_3,"Sinorhizobium medicae WSM1115 chromosome, complete genome",NZ_CP088109.1,94.624,20219,31255
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,99.331,17038,30825
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,99.331,17038,30825
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.269,17097,29927
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.689,16784,29743
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.689,16784,29743
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.956,16068,29630
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.975,15922,29379
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.969,15922,29373
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.956,15922,29362
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,95.997,18088,29316
g35,meliloti,USDA1106,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1106 chromosome, complete genome",NZ_CP021797.1,99.969,15881,29296
g35,meliloti,1021,chromosome,contig_3,"Sinorhizobium meliloti 1021, complete sequence",NC_003047.1,99.962,15881,29290
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,96.709,17412,28952
g35,meliloti,1021,plasmid pSymB,contig_1,"Sinorhizobium meliloti 1021 plasmid pSymB, complete sequence",NC_003078.1,98.446,16281,28638
g35,meliloti,USDA1106,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1106 plasmid psymB, complete sequence",NZ_CP021799.1,98.44,16281,28633
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,98.2,16281,28417
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,96.388,17248,28341
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.683,15941,28251
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,96.528,17081,28160
g35,meliloti,USDA1021,chromosome,contig_3,"Sinorhizobium meliloti strain USDA1021 chromosome, complete genome",NZ_CP021800.1,99.921,15238,28068
g35,meliloti,USDA1021,plasmid psymB,contig_1,"Sinorhizobium meliloti strain USDA1021 plasmid psymB, complete sequence",NZ_CP021802.1,96.33,16787,27547
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,97.854,15654,27004
g35,meliloti,USDA1021,plasmid psymA,contig_2,"Sinorhizobium meliloti strain USDA1021 plasmid psymA, complete sequence",NZ_CP021801.1,98.192,15376,26814
