gene,pi1,pi2,dxy
gtaB_1,2,6,7.583333333333334
gtaB_2,0,0.6,0.5
guaA,0,0.3333333333333333,0.1666666666666667
guaB,0,1.2,1
guaD_1,3,1.6666666666666665,2
guaD_2,3.5,3,2.666666666666667
gudX,0,1.2,1
gutB_1,0.5,3.666666666666667,2
gutB_1~~~gutB_3,6.5,7.666666666666667,6.333333333333334
gutB_2,0,4,2
gyrA,0.5,6.6,5.75
gyrB_1,0,0.6,0.5
gyrB_2,0,0.33333333333333337,0.1666666666666667
hbpA_1,2.5,4.333333333333334,3.25
hbpA_2,3,0.3333333333333333,1.6666666666666665
hbpA_3,2.5,6.133333333333334,3.9166666666666665
hcaB_2,1.5,1.6666666666666667,1.3333333333333335
hcaB_5,0,0.5333333333333333,0.33333333333333337
hcaB_6,0.5,2.4,2.25
hcaB_6~~~hcaB_2~~~hcaB_1~~~hcaB_4,11.5,11.666666666666668,10.583333333333334
hcaC,1,1,0.8333333333333335
hcaR_1,0,1,0.5
hcaT,0.5,0,0.25
hcnB_1,2,4.4,3.333333333333333
hcr,0,0.3333333333333333,0.1666666666666667
hcrA,4.5,3,3.083333333333333
hdfR_1,2,1.5999999999999999,1.5
hdfR_2,0,3.7333333333333334,2.3333333333333335
hdfR_3~~~hdfR_2,9,6.599999999999999,12
hdfR_6,0,0.6,0.5
hdfR_7,0,0.6,0.5
hdfR_7~~~hdfR_8,0,0.6,0.5
hdfR_9,0.5,1.8,2.25
hdfR_9~~~pgrR_3,2,2.2666666666666666,2.333333333333333
hdlIVa,0.6666666666666666,0.6666666666666666,0.8333333333333334
hemA,0.5,0,0.75
hemB,0,1.5333333333333334,1.1666666666666665
hemC,0,1.2,1
hemE,0.5,0,0.25
hemH,0.5,0.6,0.75
hemN,0.5,0.5333333333333333,0.41666666666666663
hexR_1~~~hexR_2,0.5,0.33333333333333337,0.33333333333333337
hflC,0,1.8,1.5
hflK,0,1.7333333333333334,1.3333333333333335
hfq,0,0.6,0.5
hilA,0,0.6,0.5
hilA_1~~~hilA_2,23.5,15.533333333333335,17.25
hipA_1,0,3.8666666666666663,2
hipO_1,1.6666666666666667,0.6666666666666667,1.1666666666666665
hipO_3,0,1.8,1.5
hisA,0,1.2,1
hisB,0,1.2,1
hisC_1,0.5,3.666666666666667,2.5833333333333335
hisC_4,0.5,0,0.25
hisC_5,0,1.8,1.5
hisC_5~~~hisC_3,0,0.6,0.5
hisD_1,4,5.066666666666666,4.583333333333333
hisE,0,0.6,0.5
hisG,0.5,0.6,0.75
hisH,0,1.8,1.5
hisI,0,0.6,0.5
hisJ_2~~~artJ_1,2.5,1,1.5833333333333335
hisQ_2,0,1.8,1.5
hisQ_3,0,0.6,0.5
hldD_1,2.5,1.6666666666666665,1.916666666666667
hldD_2,1.5,3,2.25
hmrR,3,4,5.166666666666666
hmuT,0,1.8,1.5
hmuU_1,9,5.666666666666666,5.916666666666666
hmuV,0,0.6,0.5
hndA,0,0.6,0.5
hom,0,1.1333333333333333,0.8333333333333333
hpd,0,0.33333333333333337,0.16666666666666669
hpr,4.5,0,2.25
hpsN_2,0,0.6,0.5
hpsN_2~~~hpsN_1,3,0.8666666666666667,2
hpt,0,0.6,0.5
hpyO,1.5,7.666666666666666,4.333333333333333
hrpB,0,2.7333333333333334,2.166666666666667
hslU,0.5,0,0.25
hslV,0,1.2,1
hsrA_2,0.5,3.7333333333333334,3.166666666666667
hss,0,0.6,0.5
htpX,0,0.3333333333333333,0.1666666666666667
hutI,5,3,3.75
hutU,2,1.3333333333333335,1.3333333333333335
hxpA,5,2.066666666666667,3.583333333333333
hyi_1,1.5,3,2.083333333333334
hypBA1_1,2.5,0,1.25
hyuA_1,1,0.8666666666666667,1.3333333333333335
hyuC,0,0.6,0.5
ibpA_1,1.5,1.3333333333333335,1.1666666666666665
ibpA_3,0,2.4,2
iclR,0.5,4.666666666666666,2.5833333333333326
idhA,0.5,0.33333333333333337,0.33333333333333337
idnD,7,0.3333333333333333,3.9166666666666665
ilvC,0.5,0,0.75
ilvE_1~~~ilvE_2,0.5,2.7333333333333334,2.666666666666667
ilvG,0.5,1.8666666666666667,2.083333333333333
ilvH,0,0.5333333333333333,0.33333333333333337
ilvI,0.5,0.6,0.75
infC,0,0.3333333333333333,0.1666666666666667
iolB,0,1.2,1
iolC,0,0.6,0.5
iolE_1,0,0.6666666666666667,0.3333333333333333
iolG_1,3.5,2.666666666666667,2.5
iolG_10,0,3,2.5
iolG_13,0,1.2,1
iolG_3,2.5,3.333333333333333,2.833333333333334
iolG_3~~~iolG_2,0.5,2.333333333333333,1.3333333333333333
iolG_4,2,2.066666666666667,2.916666666666667
iolG_5,0,0.6,0.5
iolG_7,0.5,1.2666666666666666,1.3333333333333335
iolG_8,0,0.6,0.5
iolG_9,0,1.8,1.5
iorA_1,4.5,3,3.25
iorA_1~~~iorA_2,5,4.8,4
iorB,22,11.533333333333335,15.125
ipsA,0.5,5.666666666666666,3.0833333333333326
ipuC,0,4.2,3.5
iscR,4.5,3.666666666666667,3.3333333333333335
ispB,0,0.9333333333333333,0.6666666666666667
ispDF,0,0.6,0.5
ispG,0,0.6,0.5
ispH,0.5,0,0.25
kaiC_1,6,7.133333333333334,5.916666666666667
kamA,0,1.8,1.5
katA,0,3,2.5
katE,2.5,0.3333333333333333,1.6666666666666665
kbaZ,5,3,3.25
kbl,0,1.5333333333333334,1.1666666666666665
kce_2,0.5,0.33333333333333337,0.41666666666666663
kce_2~~~kce_1,2.5,3.333333333333333,2.666666666666666
kdgK,0,3.933333333333333,3.166666666666667
kdgR_1,7,9.8,11.75
kdgR_2,0.5,0.3333333333333333,0.6666666666666666
kdpA,3.5,5.733333333333333,5.5
kdpB_1~~~kdpB_4,6,8.066666666666666,6.333333333333333
kdpC,0.5,0.8666666666666667,0.5833333333333334
kdsD_1,0.5,2.533333333333333,4.583333333333334
kduD_1,5,3,3.25
kduD_2,0,3,1.5
kduI,4.5,3,3
kefC,0,0.33333333333333337,0.1666666666666667
kipR,1,0,0.5
kpsM_1~~~kpsM_2,42,57.8,57.20833333333333
kpsT,30,39.93333333333333,46.20833333333333
ku_1,0,1.6666666666666665,0.8333333333333333
ku_2~~~ku_4,0,0.6,0.5
kup_3,1,0,0.5
kup_5~~~kup_3,12.5,15.8,12.916666666666666
lacE,6.5,0,3.25
lacF_1,2.5,0,1.25
lacF_2,5,0.6,2.75
lacF_3,0,0.6,0.5
lacF_4,2,1.5999999999999999,1.5
lacF_6,0,1.2,1
lacG_1,6,0.33333333333333337,3.1666666666666665
lapB,0,0.6,0.5
lasI_1,6.5,5.8,9
lcfB_3,0.5,0.6,0.75
lemA,0,0.6,0.5
lepB,0,0.33333333333333337,0.1666666666666667
lerK,22.5,6,13.666666666666668
leuC1~~~leuC,0,0.6,0.5
leuD,0.5,0,0.25
leuE,0,0.6,0.5
leuS,0.5,2.2666666666666666,2.416666666666667
lexA_2,0,0.5333333333333333,0.33333333333333337
lfrA,0,1.4,0.8333333333333333
lgoD,0,0.6,0.5
lhgD,0.5,3.333333333333333,1.8333333333333335
licH,4,2.666666666666667,2.666666666666667
ligA,0,0.6,0.5
ligC,1,0,0.5
ligD_1,5.5,9,7.166666666666666
lig~~~lig_2,1,1.8,2
linC,0,0.33333333333333337,0.16666666666666669
lipB,0,2.933333333333333,2.333333333333333
liuE,8,5.6000000000000005,5.5
livF_2,5.5,0,2.75
livF_3~~~livF_1,5.5,0,2.75
livH_1,1,0,0.5
livH_2,1.5,0.6666666666666666,1.5833333333333335
livH_4,0,1.2,1
livK,0,0.3333333333333333,0.8333333333333333
lldD_1,1.5,1,1
lnrL_1,0,1,0.5
lnt,0,2.933333333333333,2.333333333333333
lolA,0,0.5333333333333333,0.33333333333333337
lolE_2,0,0.6,0.5
lon,0,1.8,1.5
lon2,0,0.9333333333333333,0.6666666666666667
lptB_1,4.5,0,2.25
lpxA,1,0,0.5
lpxB,0,2.7333333333333334,2.166666666666667
lpxI,0,0.6,0.5
lpxL~~~lpxM2,0,0.6,0.5
lrpC_2,0.5,0,0.25
lrp_1,4,0.33333333333333337,2.166666666666667
lrp_4,0,0.6,0.5
lsrB_1,0.5,6.666666666666666,3.583333333333333
lsrB_2,2,0.6,1.5
lsrC,1,1.2,1.6666666666666665
lsrD,3.5,0,1.75
lsrF,2,0,1
lsrR,2,0,1
ltaE,0,1.2,1
ltnD,2,1,1.3333333333333335
ltxD~~~hlyD,3.5,15.133333333333333,12.416666666666668
lutA,0.5,0.5333333333333333,0.41666666666666663
lutR_1,2,1.3333333333333335,1.3333333333333335
lutR_11,0.6666666666666666,1.8,2
lutR_2~~~lutR_7,0,1.6666666666666665,0.8333333333333333
lutR_7,0,0.33333333333333337,0.1666666666666667
lutR_7~~~lutR_10~~~lutR_5,7,7.533333333333333,7.166666666666667
lutR_8,1.5,4.133333333333334,3.1666666666666665
luxA,0.5,1,0.6666666666666666
luxR,0,0.3333333333333333,0.1666666666666667
lvr,2,2.6666666666666665,2
lysDH,0,1.5999999999999999,1
lysS,0,0.6,0.5
lyx,1.5,0.3333333333333333,0.9166666666666667
maiA,4,0,2
mak,0.5,1.0666666666666667,1.4166666666666665
malK_10,0,0.6,0.5
malK_2,4,3,2.833333333333333
malK_2~~~malK_3,3,0,1.5
malK_3~~~malK_11,0,1.5333333333333332,1.1666666666666665
malK_7,0,1.2,1
malK_7~~~malK_1,1.5,1.5333333333333334,1.3333333333333335
malK_8,0,0.9333333333333333,0.6666666666666667
map_1,0.5,0.33333333333333337,0.33333333333333337
mauC,4.5,0,2.25
mcl2,0,0.6,0.5
mcm,4,9.933333333333334,8.333333333333332
mdh_1,0,1.8,1.5
mdh_2,0,0.5333333333333333,0.33333333333333337
mdtB_1~~~oqxB5,0,0.6,0.5
mdtC_2,0,1.2666666666666666,0.8333333333333334
mdtC_3~~~mdtC_1,0.5,1.2,0.75
mdtE,1,0.6666666666666667,0.6666666666666667
mdtJ,0.5,2.4,2
mdtL,2,1.8666666666666665,3.083333333333333
mdtN,3,3.2,2.5
melA~~~melA_1,6.5,0,3.25
melD_1,2.5,3.333333333333333,4.916666666666666
melD_2,9.5,13.066666666666666,11.166666666666666
melD_3,0,1.8666666666666667,1.3333333333333335
melD_4,0,0.33333333333333337,0.16666666666666666
melD_5,0,0.6,0.5
melD_7,0.5,0,0.25
melR_1,6.5,0.8666666666666667,4
melR_2,0.5,0.6666666666666667,0.5833333333333335
menE_2,0.5,5,3.75
menF_2,0.5,0.6,0.75
metF,0,0.6,0.5
metG,0,0.5333333333333333,0.3333333333333333
metK,1,2.4,2.25
metN,0,0.6,0.5
metQ,0,1.2,1
metZ_2,0,1.6666666666666667,1.1666666666666665
mglA_1,12.5,1.3333333333333333,6.75
mglA_2,13,0.8666666666666667,6.916666666666667
mglA_3~~~mglA_8~~~rbsA_3,10.5,7.533333333333334,8
mglA_4,2.5,0,1.25
mglA_6~~~mglA_5,1,13,9.916666666666666
mglA_8,0,1.8,1.5
mgsA,0.6666666666666666,0.33333333333333337,0.5
mhpC,1.5,5.200000000000001,3.3333333333333326
mhqA,0.5,1.8666666666666667,1.5
mhqD,2.1666666666666665,2,1.8333333333333335
mhqO_1,1.5,2.7333333333333334,2.166666666666667
miaA,0,1.8,1.5
miaB,0,3.6,3
minC,1,1,0.8333333333333335
minD,0.5,1,0.75
minE,1,1,0.8333333333333335
mlaF,1,1.0666666666666667,0.8333333333333333
mlc,0,1.8,1.5
mltC,0,0.9333333333333333,0.6666666666666667
mltG,0,0.6,0.5
mmgB,0,0.6,0.5
mmgC_1~~~mmgC_2,2.5,2.333333333333333,2.083333333333333
mmpA,0,0.6,0.5
mngR,4,4.333333333333334,4
mnmA,0,0.6,0.5
mnmC_1,0.5,0.5333333333333333,0.5833333333333333
mnmC_2,1,0,0.5
mnmE,0,0.5333333333333333,0.33333333333333337
mnmG,0,2.6666666666666665,1.6666666666666665
moaA,1,0,0.5
moaB,0.5,0,0.25
moaC,0.5,0,0.25
moaE,0.5,0.6,0.75
modA,0,0.5333333333333333,0.3333333333333333
moeA,0.5,0,0.25
moeZ,0,0.6,0.5
motA,0,0.6,0.5
moxF,11.833333333333334,2.333333333333333,6.75
mprB,0.6666666666666666,0,0.5
mprF,0,0.6,0.5
mrcA_2,0,0.6,0.5
msbA_2,0.5,0,0.25
msbA_3,0,2.2666666666666666,1.6666666666666665
mshA_11,4.5,3.2,4.416666666666666
mshA_13,10.5,13.933333333333334,10.916666666666668
mshA_2,5.5,3.666666666666667,3.9166666666666665
mshA_5,5.5,4,3.916666666666667
mshA_5~~~mshA_10,4,9.666666666666668,6.416666666666665
mshA_9,0.5,1.6666666666666665,1.0833333333333333
mshA_9~~~mshA_4,15,9.333333333333332,9.833333333333332
mshD,0,0.6,0.5
msiK_1,0,4.666666666666666,2.333333333333333
msmX_1,1.5,0.33333333333333337,0.9166666666666667
msmX_5~~~msmX_4,0,1.2,1
msmX_6,0,0.6,0.5
msrA,0,0.6,0.5
msrA2,0,0.5333333333333333,0.33333333333333337
msrB_1,1.5,0.3333333333333333,1.1666666666666667
msrP_1,1.5,0,0.75
msuE,1.5,0,0.75
mtaB,0,1.2,1
mtgA_1,1,0.9333333333333333,0.9166666666666666
mtgA_1~~~pbpC,4,5,4.125
mtgA_2,0,1.8,1.5
mtgB_1,2,3.2,3
mtgB_2,0,0.9333333333333333,0.6666666666666667
mtgB_3,0,0.6666666666666667,0.33333333333333337
murB,0,1.1333333333333333,0.8333333333333333
murE,0,0.9333333333333333,0.6666666666666667
murF,0,0.5333333333333333,0.33333333333333337
murG_1,10.5,7.666666666666666,7.416666666666667
murG_2~~~murG_1,0,1.2,1
murI,0,0.3333333333333333,0.1666666666666667
mutS,0,0.3333333333333333,0.1666666666666667
mutY,0,0.6,0.5
nadE_1,5,0.33333333333333337,2.5833333333333335
nadE_2,0.5,2.6666666666666665,2.25
nagC_1,1,0.8666666666666667,1
nagC_1~~~nagC_4,0,0.33333333333333337,0.16666666666666666
nagC_3,1,1.8666666666666667,1.6666666666666665
nagK_1~~~ycgM,0,1.2666666666666666,0.8333333333333333
nagL_1,0.5,0,0.25
nagR_2,0,0.6,0.5
nagZ,0,0.6,0.5
naiP,1,12.8,8.333333333333334
nanA,0.5,5.333333333333334,2.9166666666666674
nanK_2~~~nanK_1,1.5,0.33333333333333337,0.9166666666666667
nanR_1,3,2.333333333333333,2.166666666666667
nanR_1~~~lutR_4,4,0.33333333333333337,2.1666666666666665
nanR_1~~~lutR_6,0,0.33333333333333337,0.1666666666666667
nanR_2,1,4,2.416666666666667
nanR_3,7.5,5.333333333333334,5.583333333333334
nanR_4,6,0,3
nanR_5,3,0,1.5
nanR_6~~~yurK_1,6.5,1.7333333333333334,3.833333333333333
nanT,0,0.6666666666666667,0.3333333333333333
napC,5,9.666666666666666,7.916666666666666
napD,0.5,1.4,1.3333333333333335
napF,1.5,2.1333333333333333,2.333333333333333
narL,1.5,12.666666666666668,7
narT,5,0.33333333333333337,2.6666666666666665
nasA,4.166666666666667,4.333333333333334,3.916666666666667
nasD,8.5,5,5.583333333333334
ndhB_1,1,0.33333333333333337,0.6666666666666667
ndhB_2,1.5,0.3333333333333333,0.9166666666666667
ndhB_3~~~nuoL_2,0,0.33333333333333337,0.16666666666666666
ndhB_4,0,1.0666666666666667,0.6666666666666666
ndhI,1.5,0,0.75
ndhJ,0.5,0,0.25
ndhM~~~xdhA_1,1.5,1.6666666666666665,1.5
ndk,0,0.6,0.5
ndvA,0.5,0.9333333333333333,0.6666666666666667
ndvB_3~~~ndvB_2,0,1.8666666666666667,1.3333333333333335
nemA,0,0.3333333333333333,0.1666666666666667
neo,0,0.5333333333333333,0.33333333333333337
nepI_1,1,1.2666666666666666,1
nepI_2,7,0,3.5
nepI_3,0,1.2,1
nfdA_1,7.5,0.33333333333333337,3.9166666666666665
nfdA_2,0,1.7333333333333334,1
ngcG_2,0,1.8,1.5
ngcG_3,0,0.9333333333333333,0.6666666666666667
ngcG_4,0,0.6,0.5
ngcG_5,0,2.4,2
nifA,0,0.33333333333333337,0.1666666666666667
nifD_2,0,0.6666666666666666,0.33333333333333337
nifK_2,0,0.6666666666666667,0.3333333333333334
nimR,0,2.933333333333333,2.333333333333333
nirQ,0.5,0.33333333333333337,0.9166666666666667
nit1,0,0.6,0.5
nnr,0.5,0.6,0.5
noc_2,0,2,1
noc_4~~~noc_5~~~noc_1,15.5,0.6,8.75
noc_7,2,2.533333333333333,2.4166666666666665
nodD2_3,0,0.8666666666666667,0.5
nodM_1,0,0.5333333333333333,0.33333333333333337
novN,0,0.5333333333333333,0.3333333333333333
nqo1,0,2.4,2
nqo2_1,0.5,0,0.25
nqo2_2,0,0.6,0.5
nqo3,0.6666666666666666,0.33333333333333337,0.6666666666666667
nqo4,2,0,1
nqo5,0,0.6,0.5
nqo6,0.5,0,0.25
nqo7,0,0.6,0.5
nqrF_2,0.5,0.5333333333333333,0.5833333333333333
nrdR,0,0.6,0.5
nreC,0.5,0.3333333333333333,0.6666666666666666
nspC,7.5,0.3333333333333333,3.9166666666666665
nsrR_2,0,0.5333333333333333,0.3333333333333333
ntaA_1,10,0.5333333333333333,5.333333333333334
nthB,0,0.6,0.5
nudG,0,0.6,0.5
nudL,0,1.8,1.5
nuoB,0,2.1333333333333333,1.6666666666666665
nuoD,0,6.6,5.5
nuoH_1,3.5,0,1.75
nuoJ_1,2,0,1
nuoK_1,0.5,0,0.25
nuoL_1,1.5,0.6,1.75
nuoM_2~~~nuoM_1,1,0,0.5
nuoN,0,0.5333333333333333,0.33333333333333337
nusB,0,0.5333333333333333,0.33333333333333337
nusG_2~~~nusG_3,0.5,0.33333333333333337,0.33333333333333337
oat2,0,3,2.5
oatA,8.5,6.333333333333334,6.166666666666666
occP_1,0.5,0,0.25
occP_4,0,1.8,1.5
ocd,5.5,3.666666666666667,3.666666666666667
odh,0.5,5.666666666666666,3.0833333333333326
ogt_1~~~ogt_2,2.5,2,2.083333333333333
ohrB_1,0.5,0.3333333333333333,0.6666666666666666
oiaX,4,0,2
olsG,0,1.1333333333333333,0.8333333333333333
ompA,0,0.6,0.5
ompR_1,5,0.6666666666666667,2.833333333333333
ompR_3,2,2.6666666666666665,2
oppA_1,2.5,1.6666666666666665,2
oppB,1.5,0.33333333333333337,0.8333333333333333
oppD_2,1.5,2.4,1.75
oppD_6,0.5,1.2,1.25
oppD_8,0,2.4,2
oppF_1,7,1.0666666666666667,4.166666666666666
oppF_3,0,1.2,1
oqxB7,0.6666666666666666,1.2,1.5
osmX,1.5,2.4,2.583333333333333
osmY,1,7.6,5.333333333333334
otnC,4,2.3333333333333335,3.583333333333333
otnI,17.5,11.333333333333332,11.583333333333332
otnK,12,8,8.083333333333332
otsB,0,2.1333333333333333,1.3333333333333335
ousW_2,0,0.3333333333333333,0.1666666666666667
oxyR_2,0,0.33333333333333337,0.1666666666666667
oxyR_3,0,3,2.5
oxyR_4,0,1.2,1
paaA,8,0.9333333333333332,4.916666666666666
paaB,1.5,0,0.75
paaC,7,0.5333333333333333,3.6666666666666665
paaD,7,0,3.5
paaE,8,0,4
paaG_1,10.5,0,5.25
paaJ~~~pcaF,5,20.6,15
paaX,7.5,0,3.75
paaZ_2,1,1.2,1.4166666666666667
pal_1,5.5,7.2,6
panB_2,0,0.6666666666666667,0.33333333333333337
paoA_2,2.5,2.7333333333333334,2.9166666666666665
paoA_2~~~paoA_1,6.5,4,4.25
paoB_2,0.5,1.8666666666666667,1.5
parA,0,2.066666666666667,1.5
parB,0,2.3333333333333335,1.8333333333333335
parC,0.5,1.2,1.25
pat_2,2.5,2.933333333333333,2.4166666666666665
pbuE,0,0.6666666666666667,0.3333333333333334
pcaG,1.5,0.3333333333333333,1.1666666666666667
pcaI,0,19.2,12
pcaR,1,3.7333333333333334,2.5
pccB~~~pccB_1,8.5,7.866666666666666,7.458333333333332
pccR,9.5,3.333333333333333,5.833333333333334
pchA,0,2.4,2
pckA,0,2.933333333333333,2.333333333333333
pcm_3,0,0.6,0.5
pcpR,0,1.1333333333333333,0.8333333333333333
pcrA~~~pcrA_1,0,5.066666666666666,3.333333333333333
pcs,0,2.1333333333333333,1.6666666666666665
pctA,0.5,0,0.25
pdeA,7,0.33333333333333337,4.083333333333334
pdhC,0.5,0.6,0.75
pdhR,0,0.6,0.5
pdtaR,2,1.3333333333333335,1.4166666666666665
pdxA2_1,10,0.33333333333333337,5.166666666666667
pdxA2_2,1.5,3.933333333333333,2.6666666666666665
peb1A,0.5,0,0.25
pel_1~~~pel,1.5,1.9333333333333333,1.4166666666666665
pepA_1,0,3,2.5
pepE,1.1666666666666667,0.6,1.25
pepF1,0,1.8,1.5
pepN,0.5,2.9333333333333336,2.5
pepT_1,12.5,3.6666666666666665,8.25
pepT_1~~~pepT_3,10.5,14.933333333333334,22.166666666666668
pepT_2,0.5,0.6666666666666667,0.5833333333333333
perR_2,0,0.5333333333333333,0.33333333333333337
petA,0,0.6,0.5
petC,3,2.666666666666667,3.666666666666667
pgdA_1~~~pgdA_2,14,18.2,21.333333333333336
pgi,0,2.4,2
pgiA,0,0.6,0.5
pgk,0.5,0.6,0.75
pglA,1.5,1,1
pglF,6,4.333333333333334,4.166666666666666
pglH,5,3.666666666666667,3.5833333333333335
pgm,0,0.6666666666666667,0.33333333333333337
pgrR_1,1.5,0.33333333333333337,0.9166666666666667
pgrR_12,0,2.4,2
pgrR_13,0.5,1.2,1.75
pgrR_14,0,0.6,0.5
pgrR_16,0,1.2,1
pgrR_2,5,6.266666666666667,5.083333333333333
pgrR_4,0,0.6666666666666667,0.3333333333333333
pgrR_5,1,0.6666666666666666,1.3333333333333333
pgrR_6,0.5,0,0.25
pgrR_6~~~pgrR_9,0,0.6,0.5
phaB,0,0.6,0.5
phaC,0.6666666666666666,2.3333333333333335,2.333333333333333
pheS,0,1.2,1
phhB,0,0.9333333333333333,0.6666666666666667
phnD2,1,0,0.5
phnG,2,2,1.875
phnH,4,2.666666666666667,3.1666666666666665
phnI,8.5,11.333333333333332,9.583333333333334
phnJ,5,5.333333333333334,4.833333333333333
phnK,3.5,2.8666666666666663,3.083333333333333
phnL,3.5,0,1.75
phnN,0.5,0.6666666666666667,0.5
phnY,5.5,8.133333333333333,11.25
phoP,0,0.6,0.5
phoU,0,0.3333333333333333,0.1666666666666667
phyR_2,0.5,0.6,0.5
phzF_2,0,0.6,0.5
pip,0.5,0.33333333333333337,0.33333333333333337
pitA,0,0.9333333333333333,0.6666666666666667
pks1~~~tdh_3,0,0.6,0.5
pksJ,0,2.4,2
pld1_1,0,0.5333333333333333,0.33333333333333337
pldB,0,0.9333333333333333,0.6666666666666667
pldht,2,1.8,2.25
pleD,0,0.9333333333333333,0.6666666666666667
plsX,0,1.6666666666666667,1.1666666666666665
pmbA,0,0.33333333333333337,0.1666666666666667
pncC,0,0.6,0.5
pntAA,0,2.6,1.5
polA,1,3.3333333333333335,3.166666666666667
por,14,1.3333333333333335,7.5
potA_1,0.5,8.333333333333332,4.416666666666666
potA_10,0,0.8666666666666667,0.5
potA_3,3,0.33333333333333337,1.5833333333333333
potA_6~~~potA_7~~~potA_1,0,0.6,0.5
potA_7~~~potA_6,0,0.6,0.5
potB_2,0,3,2.5
potB_3,0.5,0.6,0.75
potD_1,1.5,0.6666666666666667,0.9166666666666667
potE,1.5,2.2666666666666666,1.75
potH_1,0,0.6,0.5
potH_2,0,0.6,0.5
ppdK,0.5,3,2.75
pphA,0.5,0.5333333333333333,0.5833333333333333
pqqA,0,0.33333333333333337,0.1666666666666667
pqqB,0,6.333333333333334,3.1666666666666674
pqqCD,0,7,3.5
pqqD,0,1.3333333333333335,0.6666666666666669
prfA,0,1.2,1
prfB,0.5,0.8666666666666667,0.6666666666666666
prfC,0,0.6,0.5
priA,0.5,2.6,1.9166666666666665
prkA,0,2.8666666666666663,1.5
prmC_1,1,1,1.1666666666666665
prmC_3,0,1.2,1
prmC_3~~~prmC_2,0,0.6,0.5
proC_2,0,0.5333333333333333,0.33333333333333337
proC_2~~~proC_1,2.5,0.33333333333333337,1.4166666666666667
proX,0,1.2,1
prsA,0,3,2.5
prsD_2,9,2.333333333333333,5.083333333333334
prsE_2,8,2,4.666666666666666
prs_1~~~prs_2,0,0.6,0.5
pspA,0,3,1.5
pssM,2.5,1.8666666666666665,3.25
pta_1,4,3.333333333333333,3.0833333333333335
pta_2,3.5,2.533333333333333,3.333333333333333
pth,0,1.8,1.5
ptlF,0,0.5333333333333333,0.3333333333333333
ptsJ_1,2.6666666666666665,0.6,2
pucG,1.5,1.4,1.5
pucI,0,2.1333333333333333,1.6666666666666665
pucK,1,6.333333333333334,3.5833333333333326
pucM_1,0.5,0.33333333333333337,0.33333333333333337
pucM_2,1.5,0.6666666666666667,0.9166666666666667
punA,0,0.6,0.5
purB,0,0.33333333333333337,0.16666666666666669
purD,0,3,2.5
purM,0,0.6,0.5
purN,0,0.6,0.5
purQ,0,0.6,0.5
purR_2,7.5,4.666666666666666,4.916666666666666
purR_3,13,0.33333333333333337,6.583333333333333
purR_4~~~rafR_1,5.5,1.3333333333333335,3.333333333333333
purR_5,9.5,7.533333333333334,12.75
purR_6,0,0.6,0.5
purU_2~~~purU_1,0.6666666666666666,0,0.5
purU_4~~~purU_3,0,0.3333333333333333,0.8333333333333333
puuB_1,5.166666666666667,3.8,6.916666666666666
puuB_1~~~puuB_4,0,1.8,1.5
puuB_6,0.5,0,0.75
puuE,4,3,3
puuR_1,0,0.6,0.5
puuR_2,0,0.9333333333333333,0.6666666666666667
pycA,0.5,0.33333333333333337,0.4166666666666667
pyrC_2,0,1.8,1.5
pyrD,0,0.6,0.5
pyrE_2~~~pyrE_1,2.5,1.6666666666666665,1.6666666666666665
pyrF,0,1.2,1
qmcA,0,0.6,0.5
qseC,0.5,0.6666666666666667,0.5
queC,5,3.2000000000000006,7.083333333333334
queD,3,2,4
queE,7,4.533333333333334,10.5
queF,0,0.33333333333333337,0.16666666666666666
radA,0.5,0,0.75
ramA,0,0.6,0.5
ramB,0.5,0.6,0.75
rbn,5.5,3.6000000000000005,3.75
rbsA_1,1.5,1,1
rbsA_10,0,0.5333333333333333,0.33333333333333337
rbsA_14,0.5,0,0.25
rbsA_2,7.5,5.799999999999999,5.75
rbsA_5,3,7.333333333333334,4.916666666666667
rbsA_7,2,7.533333333333334,4.833333333333333
rbsA_8,6,0.8666666666666667,3.75
rbsA_9,2,1.5333333333333334,2.5833333333333335
rbsB_1,5.5,4.666666666666666,4.166666666666666
rbsB_2,5.5,3,4.166666666666666
rbsB_3,1,3.666666666666667,2.25
rbsB_4,12.5,9.333333333333332,20
rbsB_6,0,0.5333333333333333,0.33333333333333337
rbsB_7,0,1.7333333333333334,1.3333333333333335
rbsC_1,1.5,0.6666666666666667,0.9166666666666667
rbsC_10,4.5,0.3333333333333333,2.416666666666667
rbsC_12,12.5,12,19.041666666666664
rbsC_13,1.5,2.1333333333333333,1.6666666666666665
rbsC_14,0.5,1.5333333333333334,1.0833333333333333
rbsC_14~~~rbsC_16,0.5,0.3333333333333333,0.6666666666666666
rbsC_15,1.5,4.4,2.916666666666667
rbsC_17,1,0.6666666666666667,1.0833333333333335
rbsC_18,0,2.4,2
rbsC_19,0,0.6,0.5
rbsC_2,5,3.333333333333333,3.333333333333333
rbsC_20,0.5,0,0.25
rbsC_21,0,0.6,0.5
rbsC_23,0.5,0,0.25
rbsC_4,3,1,2
rbsC_5,9.5,3.333333333333333,6
rbsC_6,0,5.666666666666666,2.8333333333333326
rbsC_7,0,8.200000000000001,4.166666666666667
rbsC_8,1,6,3.4166666666666674
rbsC_9,2.5,3.666666666666667,3.0833333333333335
rbsK,0,1.8,1.5
rbsR_1,6.5,4.533333333333333,4.583333333333334
