genome_id,gene,value
g39,group_5312,0
g39,group_5292,1
g39,group_5225,1
g39,group_5218,1
g39,group_5217,1
g39,group_5214,1
g39,group_5213,1
g39,cya_2,1
g39,group_5201,0
g39,oppD_5~~~dppD_2~~~oppD_7,1
g39,group_5194,1
g39,resA_1~~~resA_2,1
g39,group_5172,1
g39,group_5150,1
g39,group_5137,1
g39,kup_6~~~kup_3,1
g39,group_5132,1
g39,dapb1_1~~~ptrB~~~dapb1_2,1
g39,group_5130,0
g39,group_5126,1
g39,group_5098,0
g39,group_5095,0
g39,prcA,0
g39,group_5088,0
g39,group_5066,0
g39,group_5054,1
g39,group_5053,1
g39,group_5020,1
g39,group_5007,1
g39,hemL_1,1
g39,group_4973,0
g39,ccpA_5~~~gntR_2,1
g39,group_4957,1
g39,prsE_5~~~prsE_3,0
g39,group_4941,0
g39,group_4938,1
g39,group_4936,0
g39,deoR_3~~~deoR_1,0
g39,group_4902,1
g39,group_4867,1
g39,group_4855,0
g39,recF_3~~~recF_2,0
g39,rhaR_9~~~rhaR_4,1
g39,group_4816,0
g39,group_4803,1
g39,group_4782,0
g39,sugB_1~~~sugB_6,1
g39,group_4767,1
g39,group_4732,1
g39,group_4698,1
g39,group_4658,1
g39,group_4641,1
g39,group_4637,0
g39,ybiA,1
g39,group_4626,1
g39,group_4609,1
g39,group_4606,1
g39,group_4605,1
g39,group_4591,1
g39,group_4586,1
g39,group_4585,1
g39,group_4572,0
g39,group_4561,0
g39,nusG_2~~~nusG_1,0
g39,group_4537,0
g39,kup_1~~~kup_8,1
g39,group_4503,1
g39,group_4499,1
g39,group_4495,1
g39,gltB_1~~~gltB_2,1
g39,group_4464,0
g39,group_4458,1
g39,rbsC_19~~~rbsC_20,0
g39,group_4424,1
g39,oppD_1~~~oppD_10,1
g39,ddl_2,1
g39,group_4375,1
g39,group_4368,0
g39,group_4347,0
g39,hmrR_2~~~hmrR_1,0
g39,group_4328,0
g39,group_4317,1
g39,recB,0
g39,group_4306,1
g39,group_4298,0
g39,group_4296,0
g39,group_4295,0
g39,group_4294,0
g39,group_4293,0
g39,group_4285,0
g39,group_4269,0
g39,group_4267,0
g39,group_4244,0
g39,group_4241,0
g39,group_4226,0
g39,group_4224,0
g39,group_4222,0
g39,group_4220,0
g39,group_4214,0
g39,group_4213,0
g39,group_4212,0
g39,group_4211,0
g39,group_4210,0
g39,group_4209,0
g39,group_4184,1
g39,group_4183,1
g39,group_4181,0
g39,group_4162,1
g39,group_4153,1
g39,group_4152,1
g39,group_4143,1
g39,group_4138,1
g39,purD_2,1
g39,group_4137,0
g39,group_4134,1
g39,group_4133,1
g39,group_4132,1
g39,atoD_1,1
g39,group_4130,1
g39,group_4128,1
g39,group_4127,1
g39,group_4126,1
g39,group_4125,1
g39,group_4124,1
g39,group_4107,1
g39,group_4105,1
g39,group_4104,1
g39,group_4097,1
g39,group_4095,1
g39,group_4094,1
g39,group_4065,1
g39,group_4061,1
g39,group_4060,1
g39,group_4059,1
g39,group_4058,1
g39,group_4041,1
g39,group_4022,1
g39,group_4021,1
g39,group_4020,1
g39,group_4019,1
g39,group_4018,1
g39,group_4017,1
g39,group_4014,1
g39,group_4013,1
g39,group_4012,1
g39,group_3981,1
g39,group_3920,0
g39,group_3902,0
g39,group_3899,1
g39,group_3879,1
g39,group_3873,1
g39,group_3871,1
g39,group_3870,1
g39,group_3845,1
g39,group_3841,1
g39,group_3840,1
g39,group_3834,0
g39,group_3833,0
g39,group_3832,1
g39,group_3830,1
g39,group_3823,1
g39,group_3820,1
g39,group_3809,0
g39,group_3808,1
g39,group_3802,0
g39,group_3801,0
g39,group_3797,1
g39,group_3796,1
g39,group_3792,1
g39,group_3785,1
g39,group_3782,0
g39,group_3780,0
g39,group_3778,1
g39,group_3777,1
g39,group_3776,1
g39,group_3774,1
g39,group_3771,0
g39,group_3768,1
g39,group_3757,1
g39,group_3756,1
g39,group_3755,1
g39,group_3746,1
g39,group_3731,0
g39,group_3726,1
g39,group_3723,1
g39,group_3691,1
g39,group_3686,1
g39,group_3681,1
g39,group_3680,1
g39,group_3671,0
g39,group_3661,1
g39,group_3658,0
g39,group_3647,1
g39,group_3619,0
g39,group_3618,0
g39,group_3617,0
g39,group_3612,0
g39,group_3611,1
g39,group_3610,1
g39,group_3598,0
g39,group_3594,0
g39,group_3592,1
g39,group_3588,0
g39,group_3582,1
g39,group_3562,1
g39,group_3561,1
g39,group_3536,1
g39,group_3509,0
g39,group_3508,0
g39,group_3507,0
g39,group_3502,1
g39,group_3497,1
g39,group_3494,1
g39,group_3482,1
g39,group_3477,1
g39,group_3476,1
g39,group_3459,1
g39,group_3451,0
g39,cspA_6,0
g39,group_3442,1
g39,cspA_3,1
g39,group_3422,1
g39,group_3420,1
g39,group_3408,0
g39,group_3404,0
g39,group_3400,1
g39,group_3397,1
g39,group_3395,1
g39,group_3381,1
g39,group_3361,0
g39,group_3344,0
g39,group_3335,1
g39,group_3330,1
g39,group_3324,0
g39,group_3323,1
g39,group_3322,1
g39,group_3321,1
g39,group_3317,1
g39,group_3308,0
g39,group_3299,1
g39,group_3293,0
g39,group_3283,1
g39,group_3281,1
g39,group_3262,0
g39,group_3259,1
g39,group_3251,1
g39,group_3237,1
g39,group_3234,1
g39,group_3221,0
g39,group_3214,1
g39,group_3202,0
g39,group_3197,1
g39,group_3196,1
g39,group_3195,1
g39,group_3185,0
g39,group_3183,0
g39,group_3179,0
g39,group_3178,1
g39,group_3176,1
g39,group_3173,1
g39,group_3169,1
g39,group_3167,0
g39,group_3157,1
g39,vapB_4,1
g39,group_3156,1
g39,group_3153,1
g39,group_3142,0
g39,group_3137,0
g39,group_3116,0
g39,group_3100,1
g39,group_3088,1
g39,vapB_3,1
g39,group_3073,0
g39,group_3069,0
g39,group_3067,0
g39,group_3049,0
g39,dnaE2_3,1
g39,group_3041,1
g39,group_3040,1
g39,group_3034,1
g39,group_3027,0
g39,group_3022,1
g39,group_2989,1
g39,group_2980,1
g39,group_2979,1
g39,group_2978,1
g39,group_2977,1
g39,group_2975,1
g39,group_2974,1
g39,group_2954,1
g39,group_2953,1
g39,group_2950,1
g39,group_2940,1
g39,group_2929,0
g39,group_2920,1
g39,group_2918,1
g39,group_2915,1
g39,group_2904,1
g39,group_2903,1
g39,group_2879,0
g39,group_2878,1
g39,fixT_1,1
g39,group_2866,0
g39,group_2864,1
g39,group_2863,1
g39,group_2856,1
g39,group_2855,0
g39,group_2850,0
g39,group_2836,0
g39,group_2827,1
g39,group_2825,1
g39,group_2812,1
g39,group_2782,0
g39,group_2780,1
g39,lysC,1
g39,srrA,1
g39,group_2770,1
g39,group_2748,1
g39,group_2743,0
g39,group_2741,1
g39,group_2740,1
g39,group_2717,0
g39,group_2713,0
g39,group_2709,1
g39,group_2698,0
g39,group_2693,1
g39,group_2684,0
g39,group_2670,1
g39,group_2655,1
g39,group_2654,1
g39,group_2653,1
g39,group_2647,1
g39,group_2643,0
g39,group_2609,0
g39,group_2602,1
g39,group_2601,1
g39,group_2593,1
g39,group_2591,1
g39,group_2586,1
g39,group_2585,1
g39,group_2576,0
g39,group_2573,1
g39,asd,1
g39,group_2570,1
g39,group_2563,0
g39,group_2549,1
g39,group_2546,1
g39,group_2533,0
g39,group_2532,1
g39,group_2531,1
g39,group_2512,1
g39,group_2511,1
g39,group_2502,0
g39,group_2492,1
g39,group_2482,0
g39,hin_2,1
g39,group_2465,1
g39,group_2450,0
g39,group_2449,0
g39,group_2448,0
g39,group_2446,1
g39,group_2442,1
g39,group_2432,1
g39,group_2431,1
g39,group_2429,1
g39,group_2411,1
g39,group_2410,1
g39,afsQ1,1
g39,vapC_7,1
g39,group_2398,1
g39,group_2388,1
g39,group_2379,1
g39,group_2360,0
g39,group_2345,0
g39,group_2342,1
g39,group_2334,1
g39,group_2317,1
g39,ohrB_2,1
g39,group_2296,1
g39,group_2270,1
g39,group_2243,0
g39,group_2240,0
g39,group_2237,1
g39,group_2225,0
g39,pkn1,1
g39,group_2220,0
g39,group_2212,1
g39,ssuC_5,1
g39,group_2147,1
g39,group_2132,0
g39,group_2102,0
g39,group_2100,1
g39,group_2099,1
g39,group_2088,1
g39,group_2076,1
g39,group_2058,1
g39,group_2050,1
g39,group_2037,1
g39,group_2032,0
g39,group_2022,1
g39,group_2014,1
g39,group_1990,0
g39,group_1989,1
g39,group_1975,1
g39,vbhT_1,1
g39,group_1962,1
g39,group_1961,1
g39,group_1960,1
g39,yccF,1
g39,group_1952,0
g39,group_1951,1
g39,group_1946,0
g39,group_1945,0
g39,group_1942,1
g39,group_1935,0
g39,dapH_3,0
g39,group_1913,0
g39,group_1907,1
g39,group_1894,1
g39,group_1847,0
g39,group_1842,1
g39,group_1841,1
g39,group_1838,0
g39,group_1830,0
g39,group_1827,0
g39,group_1826,1
g39,group_1813,1
g39,csgA,1
g39,oxyR_2,1
g39,group_1801,1
g39,pinR,1
g39,group_1787,1
g39,group_1775,1
g39,group_1761,1
g39,group_1760,1
g39,group_1735,0
g39,group_1733,1
g39,group_1731,1
g39,group_1721,0
g39,group_1720,1
g39,group_1710,0
g39,group_1708,0
g39,group_1706,1
g39,group_1704,1
g39,hin_1,1
g39,group_1695,1
g39,group_1685,1
g39,group_1677,1
g39,group_1667,0
g39,rfbC_1,0
g39,group_1661,1
g39,group_1651,1
g39,group_1646,0
g39,group_1645,1
g39,group_1623,1
g39,hlyD,0
g39,group_1613,1
g39,group_1606,0
g39,group_1582,1
g39,fixJ_1,1
g39,group_1581,1
g39,group_1578,1
g39,group_1576,1
g39,hin,0
g39,group_1558,1
g39,group_1555,1
g39,group_1546,1
g39,group_1545,1
g39,group_1544,1
g39,group_1537,1
g39,group_1530,1
g39,group_1528,1
g39,group_1527,1
g39,group_1524,0
g39,group_1522,0
g39,group_1519,1
g39,group_1518,1
g39,group_1509,1
g39,asd2_3,1
g39,group_1499,1
g39,group_1492,1
g39,insK,1
g39,group_1491,1
g39,group_1473,0
g39,group_1443,0
g39,group_1439,1
g39,group_1436,1
g39,group_1427,1
g39,group_1426,1
g39,group_1402,1
g39,group_1399,1
g39,group_1389,0
g39,group_1374,0
g39,group_1372,0
g39,group_1370,0
g39,group_1361,1
g39,scpB_2,1
g39,group_1351,0
g39,group_1345,1
g39,group_1342,1
g39,dapH_2,0
g39,group_1331,0
g39,group_1328,1
g39,group_1322,1
g39,xynR_2,1
g39,radA_2,0
g39,xerC_11,1
g39,group_1313,1
g39,group_1312,1
g39,group_1311,1
g39,group_1306,1
g39,suhB_1,0
g39,group_1298,1
g39,group_1296,0
g39,group_1285,1
g39,group_1282,1
g39,group_1281,1
g39,group_1271,1
g39,group_1268,0
g39,group_1264,1
g39,budC,1
g39,group_1248,1
g39,group_1247,1
g39,group_1243,1
g39,group_1212,1
g39,group_1203,1
g39,group_1202,1
g39,group_1197,1
g39,group_1193,1
g39,xerC_10,1
g39,gsiD_5,1
g39,group_1174,1
g39,group_1170,1
g39,group_1167,1
g39,group_1160,1
g39,group_1159,1
g39,group_1152,1
g39,cpdA_2,1
g39,group_1138,0
g39,group_1125,1
g39,COQ3_3,1
g39,group_1101,0
g39,group_1100,1
g39,group_1088,1
g39,group_1087,1
g39,lexA_4,0
g39,esiB_2,0
g39,group_1069,1
g39,group_1060,0
g39,group_1053,0
g39,group_1049,1
g39,group_1047,1
g39,group_1026,0
g39,group_997,0
g39,group_991,1
g39,group_979,0
g39,group_978,1
g39,group_974,1
g39,group_973,1
g39,group_971,1
g39,sugA_5,1
g39,pphA_2,1
g39,oppC,1
g39,traC_1,1
g39,group_944,1
g39,group_943,1
g39,group_921,1
g39,group_909,1
g39,group_905,0
g39,group_900,1
g39,menH_3,1
g39,group_877,1
g39,gbpR_3,1
g39,occR_2,1
g39,group_868,1
g39,group_867,1
g39,group_862,0
g39,gcvA_15,1
g39,group_855,1
g39,pphA_3,1
g39,group_850,1
g39,gcvA_10,1
g39,group_847,1
g39,gsiC_17,1
g39,group_824,1
g39,group_823,1
g39,gsiC_10,1
g39,gsiC_9,1
g39,group_801,1
g39,auaH,1
g39,group_800,1
g39,group_778,0
g39,corA_4,1
g39,group_747,1
g39,doeB_2,1
g39,corA_3,1
g39,gsiA_15,1
g39,ctaC_3,1
g39,group_701,1
g39,gsiA_10,1
g39,ddl_1,1
g39,group_690,0
g39,group_689,1
g39,xerC_4,1
g39,group_675,1
g39,group_674,1
g39,kup_7,1
g39,noc_3,1
g39,group_673,1
g39,group_671,1
g39,group_666,1
g39,group_665,1
g39,group_652,1
g39,group_650,1
g39,group_643,0
g39,dhmA_2,1
g39,group_630,1
g39,group_627,0
g39,fni_2,1
g39,group_624,1
g39,group_623,1
g39,group_607,1
g39,phnT,1
g39,group_593,0
g39,group_588,1
g39,group_578,1
g39,group_575,1
g39,mtnA,0
g39,group_556,1
g39,group_548,1
g39,group_547,0
g39,ddl_3,1
g39,group_546,1
g39,potD_2,1
g39,resA_1,1
g39,group_529,0
g39,group_526,1
g39,oatA_1,0
g39,btuD_17,1
g39,group_520,0
g39,group_515,0
g39,group_514,1
g39,group_508,1
g39,cpt,1
g39,group_501,1
g39,group_493,1
g39,xerC_9,1
g39,group_488,1
g39,group_474,0
g39,hipO_4,1
g39,tyrB_2,1
g39,scmP_1,1
g39,doeA_3,1
g39,group_462,1
g39,scmP_2,1
g39,group_457,0
g39,fadA_3,1
g39,doeA_4,1
g39,cefD,1
g39,group_441,1
g39,group_437,0
g39,group_435,1
g39,group_433,0
g39,group_432,1
g39,penM,1
g39,group_417,1
g39,nylB,0
g39,group_410,1
g39,group_409,1
g39,hipA,1
g39,carB_4,1
g39,group_374,0
g39,group_371,1
g39,group_365,1
g39,group_364,1
g39,xerC_6,1
g39,group_355,0
g39,group_347,1
g39,mtnK,0
g39,group_343,1
g39,group_342,1
g39,carB_3,1
g39,group_334,0
g39,ylmB,1
g39,group_326,1
g39,group_320,1
g39,group_316,1
g39,group_315,1
g39,group_313,1
g39,entS_5,1
g39,group_303,1
g39,group_297,1
g39,group_289,1
g39,group_288,1
g39,lysA_2,1
g39,group_276,1
g39,group_273,1
g39,group_272,1
g39,glnA_3,1
g39,group_242,1
g39,group_239,0
g39,group_237,0
g39,group_233,1
g39,group_226,1
g39,group_224,1
g39,gsiB_2,1
g39,mglA_6,0
g39,group_190,1
g39,group_188,1
g39,group_183,0
g39,group_181,1
g39,hbpA_5,1
g39,recF_2,1
g39,group_173,1
g39,group_172,1
g39,group_171,1
g39,group_167,1
g39,group_166,1
g39,group_165,1
g39,group_147,1
g39,group_146,1
g39,gsiB_3,1
g39,group_138,0
g39,group_137,0
g39,group_135,1
g39,group_128,0
g39,group_125,1
g39,group_119,1
g39,group_118,1
g39,moxF_2,1
g39,group_110,0
g39,yjcD,0
g39,group_95,1
g39,ctaD_2,1
g39,ftsH_1,1
g39,group_82,1
g39,recF_1,0
g39,group_72,0
g39,group_57,0
g39,group_54,1
g39,group_38,1
g39,group_36,0
g39,actP_1,0
g39,dnaK_3,0
g39,group_21,1
g39,group_17,1
g39,group_14,1
g39,group_11,0
g39,group_7,0
g39,recD2_3,1
g39,group_6444,0
g39,group_6443,0
g39,group_6436,0
g39,group_6435,0
g39,group_6414,0
g39,group_6365,0
g39,group_6352,0
g39,group_6346,0
g39,group_6342,0
g39,group_6328,0
g39,group_6321,0
g39,group_6299,0
g39,group_6298,0
g39,group_6275,0
g39,group_6272,0
g39,group_6263,0
g39,group_6220,0
g39,group_6205,0
g39,xerC_6~~~xerC_4,0
g39,group_6183,0
g39,group_6178,0
g39,group_6172,0
g39,group_6158,0
g39,group_6134,0
g39,group_6094,0
g39,group_6093,0
g39,group_6091,0
g39,group_6087,0
g39,group_6011,0
g39,group_6008,0
g39,group_6004,0
g39,group_6001,0
g39,group_5994,0
g39,group_5992,0
g39,group_5937,0
g39,group_5748,0
g39,group_5728,0
g39,group_5724,0
g39,group_5720,0
g39,group_5716,0
g39,group_5708,0
g39,group_5702,0
g39,group_5696,0
g39,group_5686,0
g39,group_5661,0
g39,group_5644,0
g39,group_5611,0
g39,group_5607,0
g39,group_5576,0
g39,dnaN_3,0
g39,group_5492,0
g39,group_5449,0
g39,group_5417,0
g39,traG,0
g39,group_5408,1
g39,group_5400,0
g39,group_5396,0
g39,group_5394,0
g39,group_5382,0
g39,group_5381,0
g39,group_5380,0
g39,dppE_2,0
g39,group_5321,0
g39,group_5238,0
g39,group_5237,0
g39,group_5236,0
g39,group_5235,0
g39,group_5232,0
g39,oatWY,0
g39,group_5204,0
g39,group_5195,0
g39,group_5193,0
g39,group_5168,0
g39,group_5156,0
g39,xerC_7~~~xerC_4,0
g39,group_5141,0
g39,group_5139,0
g39,group_5134,0
g39,group_5120,0
g39,group_5118,0
g39,group_5106,0
g39,group_5104,0
g39,group_5101,0
g39,group_5100,0
g39,group_5085,0
g39,group_5079,0
g39,group_5063,0
g39,group_5048,0
g39,group_5043,0
g39,group_5040,0
g39,group_5033,0
g39,group_5028,0
g39,group_5022,0
g39,entS_4~~~entS_2,0
g39,group_5008,0
g39,group_4999,0
g39,group_4994,0
g39,group_4982,0
g39,group_4972,0
g39,group_4927,0
g39,group_4905,0
g39,group_4897,0
g39,group_4880,0
g39,group_4876,0
g39,group_4847,0
g39,group_4846,0
g39,rhaR_4~~~rhaR_9,0
g39,group_4833,0
g39,group_4819,0
g39,gsiC_1~~~gsiC_7,0
g39,xerC_2~~~xerC_5,0
g39,group_4753,0
g39,group_4690,0
g39,group_4687,0
g39,group_4649,0
g39,group_4647,0
g39,group_4643,0
g39,group_4619,0
g39,group_4602,0
g39,group_4601,0
g39,group_4536,0
g39,group_4469,0
g39,atzC_2~~~atzA_2~~~dadD_2,0
g39,group_4437,0
g39,group_4371,0
g39,group_4303,0
g39,group_4302,0
g39,group_4301,0
g39,group_4300,0
g39,group_4299,0
g39,group_4297,0
g39,group_4274,0
g39,group_4273,0
g39,group_4272,0
g39,group_4271,0
g39,group_4270,0
g39,group_4265,0
g39,group_4263,0
g39,group_4256,0
g39,group_4223,0
g39,group_4221,0
g39,group_4215,0
g39,group_4208,0
g39,group_4207,0
g39,group_4205,0
g39,group_4202,0
g39,group_4200,0
g39,group_4199,0
g39,group_4198,0
g39,group_4197,0
g39,group_4196,0
g39,group_4195,0
g39,group_4194,0
g39,group_4193,0
g39,group_4186,0
g39,group_4185,0
g39,group_4145,0
g39,group_4144,0
g39,group_4140,0
g39,group_4122,0
g39,group_4121,1
g39,group_4120,0
g39,group_4119,1
g39,group_4118,0
g39,group_4117,1
g39,group_4116,0
g39,group_4115,1
g39,group_4114,0
g39,ridA_2,1
g39,group_4113,0
g39,dadA1_3,1
g39,group_4112,0
g39,alr_1,1
g39,group_4111,0
g39,lrp_7,1
g39,group_4110,0
g39,decR_5,1
g39,group_4109,0
g39,spuC_3,1
g39,group_4108,0
g39,safD_1,1
g39,group_4075,0
g39,group_4074,0
g39,group_4069,0
g39,group_4045,0
g39,group_4005,0
g39,group_4000,0
g39,group_3911,0
g39,group_3910,0
g39,group_3903,0
g39,group_3897,0
g39,group_3896,0
g39,group_3890,0
g39,group_3889,0
g39,group_3880,0
g39,group_3876,0
g39,group_3874,0
g39,group_3868,0
g39,group_3861,0
g39,group_3849,0
g39,group_3848,0
g39,group_3847,0
g39,group_3842,0
g39,group_3829,0
g39,group_3824,0
g39,group_3811,0
g39,group_3804,0
g39,group_3803,0
g39,group_3800,0
g39,group_3799,0
g39,group_3793,0
g39,group_3786,0
g39,group_3779,0
g39,group_3770,0
g39,group_3769,0
g39,group_3758,0
g39,group_3750,0
g39,group_3749,0
g39,group_3748,0
g39,group_3740,0
g39,group_3739,0
g39,group_3733,0
g39,group_3728,0
g39,group_3721,0
g39,group_3718,0
g39,group_3717,0
g39,group_3714,0
g39,group_3706,0
g39,group_3705,0
g39,group_3700,0
g39,group_3668,0
g39,group_3667,0
g39,group_3666,0
g39,group_3659,0
g39,group_3653,0
g39,group_3652,0
g39,group_3641,0
g39,group_3637,0
g39,group_3626,0
g39,group_3625,0
g39,group_3615,0
g39,group_3613,0
g39,group_3605,0
g39,group_3600,0
g39,group_3595,0
g39,group_3583,0
g39,group_3575,0
g39,group_3569,0
g39,group_3566,0
g39,group_3565,0
g39,group_3563,0
g39,group_3554,1
g39,group_3549,0
g39,group_3545,0
g39,group_3544,0
g39,group_3532,0
g39,group_3531,0
g39,group_3526,0
g39,group_3521,0
g39,group_3519,0
g39,group_3518,0
g39,group_3503,0
g39,group_3490,0
g39,group_3488,0
g39,group_3487,0
g39,group_3486,0
g39,group_3484,0
g39,group_3464,0
g39,group_3463,0
g39,group_3456,0
g39,group_3447,0
g39,group_3446,0
g39,group_3445,0
g39,group_3444,0
g39,group_3435,0
g39,group_3434,0
g39,group_3426,0
g39,group_3425,0
g39,group_3424,0
g39,group_3415,0
g39,group_3413,0
g39,group_3403,0
g39,group_3402,0
g39,group_3387,0
g39,group_3384,0
g39,group_3383,0
g39,group_3364,0
g39,group_3363,0
g39,group_3353,0
g39,group_3349,0
g39,group_3348,0
g39,group_3345,0
g39,group_3340,0
g39,group_3339,0
g39,group_3329,0
g39,group_3325,0
g39,group_3316,0
g39,group_3315,0
g39,group_3311,0
g39,group_3305,0
g39,group_3304,0
g39,group_3303,0
g39,group_3301,0
g39,group_3295,0
g39,group_3290,0
g39,group_3289,0
g39,group_3288,0
g39,ybiI,0
g39,group_3287,0
g39,group_3286,0
g39,ala,0
g39,group_3285,0
g39,group_3278,0
g39,group_3272,0
g39,group_3261,0
g39,group_3260,0
g39,group_3245,0
g39,group_3241,0
g39,group_3240,0
g39,group_3239,0
g39,group_3238,0
g39,group_3230,0
g39,group_3220,0
g39,group_3219,0
g39,group_3218,0
g39,group_3217,0
g39,group_3215,0
g39,group_3207,0
g39,group_3201,0
g39,group_3199,0
g39,group_3198,0
g39,group_3187,0
g39,group_3184,0
g39,group_3182,0
g39,group_3181,0
g39,group_3180,0
g39,group_3168,0
g39,group_3158,0
g39,group_3138,0
g39,group_3118,0
g39,group_3117,0
g39,group_3113,0
g39,group_3112,0
g39,group_3111,0
g39,group_3099,0
g39,group_3098,0
g39,group_3097,0
g39,group_3094,0
g39,group_3093,0
g39,group_3090,0
g39,group_3089,0
g39,group_3080,0
g39,group_3077,0
g39,group_3064,0
g39,group_3063,0
g39,group_3061,0
g39,group_3060,0
g39,group_3048,0
g39,group_3047,0
g39,group_3045,0
g39,group_3044,0
g39,group_3043,0
g39,group_3042,0
g39,group_3032,0
g39,group_3026,0
g39,group_3023,0
g39,group_3013,0
g39,group_3007,0
g39,group_2997,0
g39,group_2993,0
g39,group_2990,0
g39,group_2984,0
g39,group_2983,0
g39,group_2982,0
g39,group_2981,0
g39,group_2962,0
g39,group_2959,0
g39,group_2955,0
g39,scoB_2,0
g39,group_2948,0
g39,group_2947,0
g39,group_2943,0
g39,group_2932,0
g39,group_2930,0
g39,group_2925,0
g39,group_2924,0
g39,group_2923,0
g39,group_2922,0
g39,group_2911,0
g39,group_2905,0
g39,group_2892,0
g39,group_2889,0
g39,group_2887,0
g39,group_2886,0
g39,group_2885,0
g39,group_2884,0
g39,group_2883,0
g39,group_2870,0
g39,group_2865,0
g39,group_2847,0
g39,group_2840,0
g39,group_2837,0
g39,group_2831,0
g39,group_2830,0
g39,group_2828,0
g39,group_2823,0
g39,group_2815,0
g39,group_2813,0
g39,group_2807,0
g39,group_2805,0
g39,group_2803,0
g39,group_2800,0
g39,group_2799,0
g39,group_2798,0
g39,group_2788,0
g39,group_2781,0
g39,group_2775,0
g39,group_2774,0
g39,group_2764,0
g39,group_2763,0
g39,group_2756,0
g39,group_2755,0
g39,group_2753,0
g39,group_2744,0
g39,group_2742,0
g39,group_2731,0
g39,group_2729,0
g39,group_2728,0
g39,group_2727,0
g39,group_2720,0
g39,group_2714,0
g39,group_2712,0
g39,group_2710,0
g39,group_2705,0
g39,group_2704,0
g39,group_2701,0
g39,group_2700,0
g39,group_2699,0
g39,group_2697,0
g39,group_2696,0
g39,group_2690,0
g39,group_2689,0
g39,group_2688,0
g39,group_2687,0
g39,group_2682,0
g39,group_2681,0
g39,group_2676,0
g39,group_2663,0
g39,group_2656,0
g39,group_2645,0
g39,group_2642,0
g39,group_2640,0
g39,group_2631,0
g39,group_2629,0
g39,group_2621,0
g39,group_2619,0
g39,group_2618,0
g39,group_2615,0
g39,group_2608,0
g39,group_2607,0
g39,group_2604,0
g39,group_2594,0
g39,group_2579,0
g39,group_2577,0
g39,group_2562,0
g39,ucpA_1,0
g39,group_2554,0
g39,group_2538,0
g39,group_2535,0
g39,group_2534,0
g39,xerD_1,0
g39,group_2526,0
g39,group_2523,0
g39,group_2522,0
g39,group_2521,0
g39,group_2518,0
g39,group_2516,0
g39,group_2514,0
g39,group_2513,0
g39,group_2484,0
g39,group_2483,0
g39,group_2474,0
g39,group_2458,0
g39,group_2457,0
g39,group_2456,0
g39,group_2453,0
g39,group_2451,0
g39,group_2447,0
g39,group_2438,0
g39,group_2422,0
g39,group_2420,0
g39,group_2417,0
g39,group_2416,0
g39,group_2415,0
g39,group_2414,0
g39,group_2412,0
g39,group_2405,0
g39,group_2404,0
g39,group_2403,0
g39,group_2400,0
g39,group_2399,0
g39,group_2386,0
g39,group_2383,0
g39,group_2382,0
g39,group_2381,0
g39,group_2380,0
g39,rcsC_2,0
g39,group_2373,0
g39,group_2371,0
g39,group_2370,0
g39,group_2363,0
g39,group_2359,0
g39,group_2352,0
g39,group_2349,0
g39,group_2348,0
g39,cpdR_3,0
g39,group_2347,0
g39,group_2346,0
g39,group_2339,0
g39,group_2336,0
g39,group_2335,0
g39,group_2329,0
g39,group_2326,0
g39,group_2322,0
g39,group_2321,0
g39,group_2305,0
g39,group_2301,0
g39,group_2300,0
g39,group_2298,0
g39,group_2288,0
g39,group_2286,0
g39,group_2285,0
g39,group_2278,0
g39,group_2260,0
g39,group_2258,0
g39,group_2257,0
g39,group_2256,0
g39,group_2253,0
g39,group_2231,0
g39,group_2230,0
g39,group_2229,0
g39,group_2227,0
g39,group_2226,0
g39,group_2219,0
g39,group_2217,0
g39,group_2214,0
g39,group_2196,0
g39,group_2194,0
g39,group_2193,1
g39,group_2175,0
g39,group_2169,0
g39,group_2166,0
g39,group_2156,0
g39,group_2153,0
g39,group_2151,0
g39,group_2150,0
g39,group_2149,0
g39,group_2148,0
g39,group_2128,0
g39,group_2127,0
g39,group_2120,0
g39,group_2119,0
g39,group_2112,0
g39,group_2111,0
g39,group_2106,0
g39,group_2103,0
g39,group_2092,0
g39,group_2091,0
g39,group_2083,0
g39,group_2078,0
g39,group_2077,0
g39,group_2065,0
g39,group_2055,0
g39,group_2043,0
g39,group_2038,0
g39,group_2033,0
g39,group_2015,0
g39,group_2009,0
g39,group_2003,0
g39,group_1995,0
g39,group_1993,0
g39,group_1992,0
g39,group_1969,0
g39,group_1964,0
g39,group_1963,0
g39,group_1944,0
g39,group_1937,0
g39,group_1934,0
g39,group_1923,0
g39,group_1922,0
g39,rfaH,0
g39,group_1903,0
g39,group_1878,0
g39,group_1877,0
g39,group_1870,0
g39,group_1869,0
g39,group_1863,0
g39,group_1861,0
g39,group_1860,0
g39,group_1857,0
g39,group_1856,0
g39,group_1846,0
g39,group_1836,0
g39,group_1817,0
g39,group_1815,0
g39,group_1799,0
g39,group_1790,0
g39,group_1788,0
g39,group_1777,0
g39,group_1773,0
g39,group_1771,0
g39,group_1764,0
g39,group_1762,0
g39,group_1755,0
g39,group_1754,0
g39,group_1748,0
g39,group_1747,0
g39,sctC_1,0
g39,group_1745,0
g39,group_1740,0
g39,group_1734,0
g39,group_1726,0
g39,group_1712,0
g39,group_1707,0
g39,group_1701,0
g39,group_1688,0
g39,group_1687,0
g39,group_1686,0
g39,group_1678,0
g39,group_1664,0
