gene,Hs,Ht,Gst_est,Gprime_st,D_het,D_mean,n_snps,sequence_length,tops
btuD_22,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1089,0
btuD_6,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,10,1510,0
btuD_8,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,10,1510,0
carD,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,888,0
carE,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1113,0
cbbA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,9,1080,0
ccmA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,624,0
ccmH,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,456,0
cdd,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,459,0
clpX,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1278,0
coaD,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,492,0
cobD,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,954,0
cobP,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,528,0
cytR_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,9,1005,0
cytR_3,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,9,1005,0
dapA_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,12,891,0
dapA_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,20,936,0
davD_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,1473,0
ddl_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,927,0
ddlB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,927,0
decR_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,10,468,0
deoB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1221,0
dhaL,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,14,642,0
dht,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1455,0
dinG_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,972,0
dinG_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,972,0
dmlR_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,3,900,0
dprE1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1326,0
dxs_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1398,0
eda_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,639,0
egtC,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,825,0
eis,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,592,0
erpA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,330,0
fbp,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,12,1050,0
fgd1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,20,972,0
flgE,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1209,0
flgG,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,789,0
folE,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,618,0
folP,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,870,0
frcA_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,16,732,0
fucK_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1386,0
gatA_3,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1482,0
gbuB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,847,0
opuAB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,847,0
gci_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1170,0
gfa,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,4,570,0
glnQ_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,6,648,0
gloB_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,909,0
gpmA_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,636,0
gsiC_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,3,1032,0
dppB_11,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,3,1032,0
guaA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1563,0
gutB_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,12,993,0
gyrB_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,2436,0
hcaR_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,3,891,0
hcr,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1101,0
hpd,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1113,0
htpX,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,960,0
infC,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,399,0
iolE_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,939,0
kduD_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,9,768,0
kefC,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1833,0
ku_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,5,900,0
lepB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,744,0
linC,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,756,0
lnrL_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,3,729,0
lutR_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,5,732,0
luxR,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,741,0
melD_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,909,0
msiK_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,14,1137,0
mtgB_3,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,1545,0
murI,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,816,0
mutS,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,2748,0
nagC_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1305,0
lutR_6,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,663,0
nanT,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,1890,0
ndhB_3,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1996,0
nuoL_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1996,0
nemA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1122,0
nifA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1626,0
nifD_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,1503,0
nifK_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,1542,0
noc_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,6,1002,0
ousW_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,858,0
oxyR_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,909,0
panB_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,822,0
pbuE,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,1185,0
pgm,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,1630,0
pgrR_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,777,0
phoU,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,714,0
pmbA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1347,0
pqqA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,303,0
pqqB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,19,912,0
pqqCD,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,21,771,0
pqqD,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,4,297,0
pspA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,9,597,0
purB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1308,0
queF,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,498,0
rbsC_6,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,17,957,0
rcsC_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,2221,0
rluB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,22,783,0
rluC,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,993,0
rnr,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,2371,0
ros_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,450,0
rplA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,699,0
rplC,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,687,0
rplM,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,465,0
rplQ,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,426,0
rplR,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,364,0
rpsA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1707,0
rpsD,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,619,0
rsmA,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,825,0
rspR_4,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,4,678,0
rspR_8,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,663,0
sctC_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1575,0
siaM_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,18,1281,0
slyX,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,10,210,0
sugB_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,20,831,0
sugC_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,3,1077,0
surE,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,771,0
tcyC,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,762,0
thcD,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,1242,0
tilS,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1362,0
trmJ,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,831,0
ttuD_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,13,1269,0
ugpC_7,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,6,1110,0
xylB_3,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1509,0
ybaB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,2,354,0
ycaD_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1185,0
ycbX,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,853,0
ycf3,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,888,0
ydaP,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,12,1818,0
ydaP_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,12,1818,0
ydcV_2,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,21,792,0
ygfZ,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,849,0
yhbO_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,10,675,0
yhdY_1,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1131,0
yitJ,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1014,0
yphB,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,52,882,0
zwf,0.15503875968992242,0.16085271317829447,0.03614457831325275,0.08256880733944898,0.01376146788990814,0.01376146788990814,1,1476,0
narL,0.16298449612403096,0.1689922480620154,0.03555045871559605,0.0820295703370483,0.01435517480898344,NA,40,636,0
phnC,0.2609819121447028,0.26937984496124023,0.03117505995203829,0.08181818181818162,0.02272727272727266,NA,3,999,0
glpK,0.2609819121447028,0.26937984496124023,0.03117505995203829,0.08181818181818162,0.02272727272727266,NA,3,1494,0
oppB,0.2609819121447028,0.26937984496124023,0.03117505995203829,0.08181818181818162,0.02272727272727266,NA,3,924,0
rspR_1,0.17774086378737536,0.18410852713178288,0.03458646616541337,0.08131313131313096,0.01548821548821541,NA,14,705,0
ndhM,0.2004429678848283,0.20736434108527124,0.03337783711615479,0.08079409048938116,0.01731301939058166,NA,7,2358,0
xdhA_1,0.2004429678848283,0.20736434108527124,0.03337783711615479,0.08079409048938116,0.01731301939058166,NA,7,2358,0
cysNC_1,0.22971576227390175,0.23708010335917307,0.03106267029972751,0.0782226830532768,0.0191211003019121,NA,30,1902,0
rcsC_5,0.16162790697674412,0.1672722868217053,0.03374366401158568,0.07787042761893594,0.01346509477577433,NA,40,1563,0
glgA1_1,0.24086378737541525,0.24840808416389804,0.03037057676232914,0.07765508116635238,0.01987600291757827,NA,14,1461,0
ubiD_2,0.17740011926058433,0.18325134168157417,0.0319300386414478,0.07522991012464543,0.01422616890177589,NA,26,1374,0
ubiD_1,0.17740011926058433,0.18325134168157417,0.0319300386414478,0.07522991012464543,0.01422616890177589,NA,26,1374,0
dmlR_3,0.1782945736434108,0.18414728682170536,0.03178278257208985,0.07497517378351486,0.01424528301886781,NA,25,900,0
rfbE,0.16602067183462527,0.17155200258397924,0.03224288067780635,0.07490773226409032,0.01326491092176598,NA,24,1122,0
bshA_2,0.16758951642672568,0.17308047249907704,0.03172487336710181,0.07388026607538735,0.01319290465631915,NA,21,1101,0
bshA_1,0.16758951642672568,0.17308047249907704,0.03172487336710181,0.07388026607538735,0.01319290465631915,NA,21,1101,0
phnG,0.22093023255813948,0.22765261627906969,0.02952913008778918,0.0736318407960196,0.01725746268656708,NA,8,486,0
pucK,0.16821705426356584,0.17369186046511617,0.031520223152022,0.07347363401894207,0.01316402609506044,NA,20,1350,0
rbsC_8,0.16891064871481024,0.17436760505915944,0.03129570049722117,0.07302704838535812,0.01313205694648982,NA,19,1029,0
hbpA_1,0.191375968992248,0.19725048449612395,0.02978200798280611,0.07153062635387347,0.01452965847813054,NA,16,1509,0
ubiX,0.17260981912144696,0.17797157622739007,0.03012704174228653,0.07069445233092903,0.01296064959400364,NA,15,633,0
pccR,0.2512332628611698,0.25819238900634245,0.02695325827362666,0.07010420168067204,0.01858823529411758,NA,22,1419,0
dppB_2,0.17531305903398922,0.1806052474657125,0.02930251754023914,0.06904031715161889,0.0128344179320317,NA,13,924,0
nanR_2,0.17531305903398922,0.1806052474657125,0.02930251754023914,0.06904031715161889,0.0128344179320317,NA,13,702,0
rbsB_3,0.1770025839793281,0.18225129198966397,0.02879929109437277,0.06802721088435307,0.01275510204081619,NA,12,942,0
phnJ,0.20789288231148692,0.21379492600422825,0.02760609806345267,0.06783040863909645,0.01490213523131663,NA,22,894,0
carB_3,0.2170542635658914,0.22311046511627897,0.02714440825189992,0.06750675067506705,0.01547029702970285,NA,52,2088,0
accA1_1,0.2170542635658914,0.22311046511627897,0.02714440825189992,0.06750675067506705,0.01547029702970285,NA,52,2088,0
carB_1,0.2170542635658914,0.22311046511627897,0.02714440825189992,0.06750675067506705,0.01547029702970285,NA,52,2088,0
accA1_2,0.2170542635658914,0.22311046511627897,0.02714440825189992,0.06750675067506705,0.01547029702970285,NA,52,2088,0
potE,0.4205426356589147,0.4290213178294574,0.01976284584980253,0.06688963210702395,0.02926421404682298,NA,4,1359,0
dhaL2,0.1650055370985603,0.16980435585086737,0.02826086956521703,0.06583072100313399,0.01149425287356306,NA,21,639,0
ogt_1,0.2196382428940568,0.22555986218776908,0.02625298329355586,0.06556291390728423,0.01517660044150097,NA,9,552,0
ogt_2,0.2196382428940568,0.22555986218776908,0.02625298329355586,0.06556291390728423,0.01517660044150097,NA,9,552,0
atzA,0.4581395348837209,0.46656976744186046,0.01806853582554525,0.0655071154280554,0.03111587982832632,0.02215743440233237,40,1476,0
triA,0.4581395348837209,0.46656976744186046,0.01806853582554525,0.0655071154280554,0.03111587982832632,0.02215743440233237,40,1476,0
hldD_1,0.2277131782945736,0.2336482558139534,0.02540176257128027,0.06415361955157885,0.01537013801756575,NA,8,927,0
glgM,0.16605467156262743,0.1707466340269277,0.02747909199522088,0.06413894324853196,0.01125244618395296,NA,19,1203,0
mshA_8,0.16605467156262743,0.1707466340269277,0.02747909199522088,0.06413894324853196,0.01125244618395296,NA,19,1203,0
rbsA_5,0.18666666666666665,0.19166666666666657,0.02608695652173887,0.06251736593498135,0.01229508196721299,NA,25,1527,0
prsD_2,0.2695951765719207,0.276001291989664,0.02321045445679717,0.06211336220228843,0.01754127358490552,NA,18,1749,0
adh1_1,0.18798449612403095,0.1929505813953487,0.02573760200878822,0.06180128124607407,0.01223150357995215,NA,8,1108,0
dppA_2,0.28682170542635654,0.2934108527131783,0.02245706737120226,0.06159420289855113,0.01847826086956534,NA,5,1488,0
ybhN_2,0.1747416020671834,0.17938468992248052,0.02588341210893525,0.06114536794298972,0.01125244618395296,NA,24,942,0
ybhN_1,0.1747416020671834,0.17938468992248052,0.02588341210893525,0.06114536794298972,0.01125244618395296,NA,24,942,0
garR_1,0.21539313399778512,0.22079180509413057,0.02445141065830694,0.06084017382906743,0.0137614678899081,NA,28,888,0
hisJ_2,0.251937984496124,0.2579134366925064,0.02316844082654968,0.06053995091355307,0.01597582037996538,NA,6,777,0
artJ_1,0.251937984496124,0.2579134366925064,0.02316844082654968,0.06053995091355307,0.01597582037996538,NA,6,777,0
gcl,0.16899224806201543,0.17338501291989653,0.02533532041728739,0.059468283582089,0.01057213930348248,NA,15,1785,0
cecR,0.19269102990033216,0.1975359911406422,0.02452697967764518,0.05930767368675811,0.01200274348422485,NA,7,705,0
glxR_1,0.17113893858079898,0.17531305903398917,0.02380952380952361,0.05611510791366859,0.01007194244604307,NA,13,885,0
ydhP,0.17248062015503868,0.17651808785529705,0.02287282708142711,0.05404431633939794,0.00975800156128017,NA,48,1194,0
nasA,0.2349806201550387,0.23988614341085265,0.0204493814693258,0.0523897430369339,0.01282457251424944,NA,16,2660,0
bdhA,0.2077519379844961,0.2122093023255813,0.0210045662100455,0.05193436700285976,0.01125244618395294,NA,5,777,0
gutB_1,0.17406624383368563,0.17794221282593364,0.02178217821782152,0.0516211604095557,0.00938566552901012,NA,11,1074,0
dmlR_11,0.3217054263565891,0.32751937984496116,0.01775147928994069,0.05142857142857104,0.01714285714285701,0.01714285714285706,2,894,0
ndvA,0.3217054263565891,0.32751937984496116,0.01775147928994069,0.05142857142857104,0.01714285714285701,0.01714285714285706,2,1881,0
yteT_1,0.3217054263565891,0.32751937984496116,0.01775147928994069,0.05142857142857104,0.01714285714285701,0.01714285714285706,2,1167,0
iorB,0.25567795457636333,0.26051441588467283,0.01856504290515177,0.04897520963165503,0.01299561483646986,NA,57,2211,0
lhgD,0.17596899224806195,0.17965116279069757,0.02049622437971929,0.04874711365774341,0.00893697083725295,NA,10,1212,0
kup_5,0.4659776055124892,0.47218633362044216,0.0131488941248005,0.048605619146722213,0.02325268817204303,NA,27,1903,0
mshA_5,0.19282945736434104,0.19667514534883712,0.01955350269438009,0.04752030682402782,0.00952881152460974,NA,32,1152,0
mshA_10,0.19282945736434104,0.19667514534883712,0.01955350269438009,0.04752030682402782,0.00952881152460974,NA,32,1152,0
rbsC_13,0.4050387596899224,0.4108527131782945,0.01415094339622644,0.04690553745928347,0.01954397394136811,0.01954397394136804,4,957,0
arcB,0.22093023255813948,0.225048449612403,0.01829924650161443,0.04613297150610532,0.01057213930348246,NA,4,1005,0
cycB_3,0.4513350559862187,0.45714900947459086,0.01271785209609046,0.04577708006279443,0.02119309262166409,0.02119309262166405,9,384,0
glaR,0.4513350559862187,0.45714900947459086,0.01271785209609046,0.04577708006279443,0.02119309262166409,0.02119309262166405,9,745,0
accC,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,1,1344,0
aroQ_2,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,4,516,0
aroQ_1,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,4,516,0
arsC_1,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,1,432,0
blh_2,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,1,891,0
dsdA,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,1,1329,0
nnr,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,1,1473,0
phyR_2,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,1,795,0
yciB,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,1,633,0
yffB,0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,0.02272727272727276,1,351,0
